t,x,x_dot,theta,theta_dot
0.3466666666666667,0.046890763738058866,-0.041709611865827105,-0.010604975203616153,0.04043045300925783
0.35000000000000003,0.046751328585650925,-0.04194683058837621,-0.010470532809202258,0.04022189013104014
0.35333333333333333,0.04661111746691615,-0.04217997473537008,-0.010336811440333436,0.0400135972103614
0.3566666666666667,0.046470143911038736,-0.04240892622999413,-0.01020381018213187,0.039805104923582156
0.36000000000000004,0.0463284208368693,-0.042633596331930465,-0.01007152637261511,0.039596039013967015
0.36333333333333334,0.046185960552924905,-0.0428539256373579,-0.00993995560269608,0.03938612029168465
0.3666666666666667,0.04604277475738908,-0.04306988407895193,-0.00980909171618306,0.039175164633807776
0.37000000000000005,0.045898874538111756,-0.04328147092588475,-0.009678926809779694,0.03896308298431316
0.37333333333333335,0.04575427037260935,-0.04348871478382527,-0.009549451233085,0.03874988135408165
0.3766666666666667,0.04560897235946713,-0.043691663472435076,-0.009420654358838152,0.03853562814918171
0.38,0.04546299830415402,-0.04389012668821181,-0.009292551429881316,0.03831962587339578
0.38333333333333336,0.045316367394870244,-0.04408409294750949,-0.009165162407675823,0.03810176020956072
0.3866666666666667,0.045169096161176606,-0.04427367148172145,-0.009038498680947192,0.03788230689941992
0.39,0.04502120054231054,-0.04445896026323583,-0.008912569978965446,0.03766150479371069
0.39333333333333337,0.04487269588718611,-0.04464004600543566,-0.00878738437154509,0.037439555852164304
0.39666666666666667,0.044723596954394006,-0.044817004162698786,-0.008662948269045142,0.03721662514350595
0.4,0.04457391791220153,-0.04498989893039791,-0.008539266422369102,0.03699284084545476
0.4033333333333334,0.044423672338552635,-0.04515878324490059,-0.008416341922964974,0.036768294244723804
0.4066666666666667,0.04427287322106789,-0.0453236987835692,-0.008294176202825262,0.03654303973702009
0.41000000000000003,0.04412153295704449,-0.04548467596476098,-0.008172769034486958,0.03631709482704456
0.4133333333333334,0.04396966335345626,-0.04564173394782802,-0.008052118531031558,0.036090440128492086
0.4166666666666667,0.04381727562695366,-0.04579488063311725,-0.00793222114608505,0.0358630193640515
0.42000000000000004,0.04366438040386375,-0.04594411266197043,-0.007813071673817918,0.03563473936540554
0.42333333333333334,0.043510990053330444,-0.04608946791741328,-0.007694670887278472,0.03540564322448119
0.4266666666666667,0.04335712080424882,-0.04623109376329146,-0.007577032467596614,0.03517613437304846
0.43000000000000005,0.04320278519667369,-0.04636907207397904,-0.00746015828677104,0.03494639976443601
0.43333333333333335,0.043047995420321866,-0.046503475567329346,-0.007344049336088973,0.03471659655837479
0.4366666666666667,0.04289276346254758,-0.046634370827282105,-0.007228706210566842,0.03448686210439474
0.44,0.042737101108342515,-0.046761818303863494,-0.007114129108950302,0.03425731394182484
0.44333333333333336,0.042581019940335814,-0.04688587231318614,-0.0070003178337142095,0.034028049799793056
0.4466666666666667,0.04242453133879404,-0.04700658103744907,-0.006887271791062642,0.0337991475972264
0.45,0.042267646481621235,-0.04712398652493777,-0.006774989990928888,0.033570665442850894
0.45333333333333337,0.042110376344358845,-0.04723812469002417,-0.0066634710469754485,0.033342641635191565
0.4566666666666667,0.041952731700185805,-0.04734902531316661,-0.006552713176594039,0.033115094662572474
0.46,0.041794723119918456,-0.04745671204090987,-0.0064427142009055895,0.032888023203116686
0.4633333333333334,0.041636360972010615,-0.04756120238588518,-0.006333471544760241,0.03266140612474629
0.4666666666666667,0.04147765542255352,-0.047662507726810195,-0.006224982236737349,0.03243520248518239
0.47000000000000003,0.041318616488309264,-0.047760635125366664,-0.006117243080507829,0.03220935749670206
0.4733333333333334,0.0411592560440394,-0.04785566353638537,-0.0060102571450494,0.031984052476148925
0.4766666666666667,0.04099958488002197,-0.0479476565049564,-0.0059040242604049605,0.03175941778781415
0.48000000000000004,0.04083961266824924,-0.04803664356483887,-0.005798540893483093,0.03153547235385662
0.48333333333333334,0.04067934904090674,-0.04812265360919665,-0.005693803630339238,0.03131223332790809
0.4866666666666667,0.04051880359037327,-0.048205714890598404,-0.005589809176175678,0.031089716095073182
0.49000000000000005,0.04035798586922089,-0.04828585502101755,-0.0054865543553415455,0.030867934271929368
0.49333333333333335,0.04019690539021493,-0.04836310097183227,-0.0053840361113328275,0.030646899706527002
0.4966666666666667,0.040035571626313965,-0.048437479073825514,-0.0052822515067923485,0.030426622478389294
0.5,0.03987399401066986,-0.048509015017185006,-0.005181197723509793,0.030207110898512322
0.5033333333333334,0.0397121819366277,-0.048577733851503234,-0.005080872062421683,0.02998837150936502
0.5066666666666667,0.03955014475772589,-0.04864365998577746,-0.0049812719436114015,0.029770409084889204
0.51,0.03938789178769606,-0.0487068171884097,-0.004882394906309171,0.02955322663049955
0.5133333333333334,0.0392254323004631,-0.04876722858720675,-0.004784238608892061,0.02933682538308358
0.5166666666666667,0.03906277553014519,-0.04882491666938017,-0.004686800828884,0.02912120481100171
0.52,0.03889993067105375,-0.04887990328154629,-0.0045900794629557574,0.028906362614087206
0.5233333333333333,0.03873690687769348,-0.0489322096297262,-0.004494072526924952,0.028692294723646195
0.5266666666666667,0.03857371326476232,-0.04898185627934576,-0.004398778155756046,0.028478995302457667
0.53,0.0384103589071515,-0.04902886315523561,-0.0043041946035603665,0.028266456744773502
0.5333333333333333,0.038246852839945486,-0.049073249541631135,-0.004210320243596072,0.028054669676318415
0.5366666666666667,0.03808320405842203,-0.04911503408217251,-0.004117153568268177,0.027843622954289996
0.54,0.037919421544086465,-0.049154262092127365,-0.004024693172966994,0.02763339252925256
0.5433333333333333,0.03775551386537842,-0.049191021022572605,-0.0039329363946329,0.027424191300928148
0.5466666666666667,0.03759148905058567,-0.04922531848273887,-0.003841879338336197,0.027215972246066936
0.55,0.03742735507726922,-0.04925715867989626,-0.003751518186143136,0.027008677581380116
0.5533333333333333,0.03726311988934631,-0.049286547399166894,-0.0036618492343394636,0.026802254979302033
0.5566666666666668,0.03709879139709046,-0.04931349200352482,-0.003572868893430433,0.026596657567990206
0.56,0.03693437747713148,-0.049338001433796075,-0.0034845736881408134,0.02639184393132536
0.5633333333333334,0.03676988597245543,-0.04936008620865866,-0.0033969602574148742,0.02618777810891136
0.5666666666666667,0.03660532469240465,-0.04937975842464255,-0.0033100253544163937,0.025984429596075272
0.5700000000000001,0.03644070141267774,-0.04939703175612969,-0.0032237658465286536,0.025781773343867317
0.5733333333333334,0.036276023875329584,-0.04941192145535399,-0.003138178715354452,0.025579789759060924
0.5766666666666667,0.03611129978877132,-0.049424444352401335,-0.0030532610567160865,0.025378464704152674
0.5800000000000001,0.03594653682777037,-0.04943461885520959,-0.0029690100806553607,0.025177789497362317
0.5833333333333334,0.03578174263345041,-0.049442464949568575,-0.002885423111433593,0.024977760912632818
0.5866666666666667,0.035616924813291415,-0.04944800419912008,-0.0028024975875316034,0.024778381179630278
0.5900000000000001,0.03545209094112958,-0.049451259745357884,-0.002720231061649715,0.024579657983743983
0.5933333333333334,0.03528724855715744,-0.04945225630762771,-0.0026386212007077697,0.024381604466086424
0.5966666666666667,0.03512240516792373,-0.049451020183127276,-0.002557665785845108,0.024184239223493238
0.6000000000000001,0.0349575682463335,-0.04944757924690626,-0.002477362712420575,0.023987586308523236
0.6033333333333334,0.03479274523164805,-0.04944196295186631,-0.002397709990012533,0.023791675229458437
0.6066666666666667,0.03462794352948496,-0.049434202328761036,-0.0023187057424188433,0.02359654095030401
0.61,0.03446317051181807,-0.04942432998619603,-0.0022403482076568766,0.023402223890788304
0.6133333333333334,0.03429843351697749,-0.049412380110628866,-0.0021626357379635076,0.023208769926362845
0.6166666666666667,0.034133739849649625,-0.04939838846636906,-0.0020855667997951273,0.023016230388202347
0.62,0.03396909678087712,-0.049382392395578116,-0.0020091399738276254,0.02282466206320469
0.6233333333333334,0.033804511548058885,-0.04936443081826951,-0.0019333539549563979,0.022634127193990924
0.6266666666666667,0.03363999135495014,-0.049344544232308676,-0.0018582075522963564,0.0224446934789053
0.63,0.03347554337166234,-0.04932277471341303,-0.0017836996891819118,0.02225643407201522
0.6333333333333334,0.03331117200695249,-0.049299073327411146,-0.0017098203185299612,0.022069123559510975
0.6366666666666667,0.033146880879694675,-0.04927335785718679,-0.0016365570310675455,0.021882427769379834
0.64,0.03298267704499552,-0.04924565987497982,-0.001563909097244467,0.021696386597388918
0.6433333333333334,0.03281856746088914,-0.049216010340836835,-0.0014918756676441782,0.02151103819962326
0.6466666666666667,0.03265455897444059,-0.049184439141767386,-0.0014204557266430488,0.021326417478942802
0.65,0.032490658321745886,-0.049150975091744015,-0.001349648092410353,0.021142556084982396
0.6533333333333333,0.032326872127932,-0.049115645931702236,-0.0012794514169082777,0.020959482414151787
0.6566666666666667,0.03216320690715682,-0.04907847832954053,-0.0012098641858919196,0.020777221609635636
0.66,0.031999669062609246,-0.049039497880120374,-0.0011408847189092921,0.02059579556139353
0.6633333333333333,0.031836264886509084,-0.04899872910526621,-0.0010725111693013138,0.020415222906159932
0.6666666666666667,0.031673000560107106,-0.04895619545376545,-0.0010047415242018132,0.020235519027444235
0.67,0.03150988215368504,-0.04891191930136849,-0.0009375736045375379,0.020056696055530735
0.6733333333333333,0.03134691562655556,-0.048865921950788704,-0.0008710050650281386,0.019878762867478635
0.6766666666666667,0.031184106827062297,-0.048818223631702434,-0.0008050333941861777,0.019701725087122042
0.68,0.031021461492579828,-0.048768843500749004,-0.0007396559143171342,0.01952558508506998
0.6833333333333333,0.030858985249513686,-0.04871779964153071,-0.0006748697815193939,0.019350341978706373
0.6866666666666668,0.03069668361330035,-0.04866510906461283,-0.0006106719856842507,0.019175991632190054
0.6900000000000001,0.030534561988407264,-0.048610787707523605,-0.0005470593504959182,0.01900252665645477
0.6933333333333334,0.030372625668332816,-0.04855485043475428,-0.0004840285334315132,0.018829936409209172
0.6966666666666667,0.03021087983560634,-0.04849731103775904,-0.00042157602576106635,0.018658206994936817
0.7000000000000001,0.030049329561788126,-0.048438182234955066,-0.0003596981525475168,0.01848732126489617
0.7033333333333334,0.029887979807469427,-0.04837747567172252,-0.0002983910726467216,0.018317258817120607
0.7066666666666667,0.029726835422272436,-0.04831520192040453,-0.0002376507787074419,0.018147995996418413
0.7100000000000001,0.02956590114485029,-0.048251370480307205,-0.00017747309717134978,0.017979505894372774
0.7133333333333334,0.029405181602887104,-0.048185989777699625,-0.00011785368827303558,0.017811758349341796
0.7166666666666667,0.029244681313097924,-0.04811906716581384,-5.878804603999337e-05,0.01764471994645848
0.7200000000000001,0.029084404681228745,-0.048050608924844904,-2.714982926285518e-07,0.01747835401763074
0.7233333333333334,0.028924356002056534,-0.04798062026195081,5.7700793355736297e-05,0.017312620641541404
0.7266666666666667,0.028764540026251582,-0.04790910698271649,0.00011513200115109478,0.01714748263090185
0.7300000000000001,0.028604964932133416,-0.047836093929150864,0.0001720139967168302,0.016982968390311513
0.7333333333333334,0.028445636074242088,-0.047761612621100555,0.00022834755120154662,0.016819125639549605
0.7366666666666667,0.028286558062172167,-0.04768569246998428,0.00028413566929367845,0.016655994849424153
0.7400000000000001,0.02812773546020123,-0.04760836156425087,0.0003393813319675696,0.01649361247592257
0.7433333333333334,0.027969172787289914,-0.047529646669379234,0.00039408749648346827,0.016332010960211654
0.7466666666666667,0.027810874517081863,-0.047449573227878364,0.0004482570963875374,0.016171218728637568
0.75,0.027652845077903755,-0.04736816535928733,0.0005018930415118478,0.01601126019272586
0.7533333333333334,0.027495088852765293,-0.04728544586017531,0.0005549982179743817,0.01585215574918145
0.7566666666666667,0.027337610179359227,-0.047201436204141564,0.0006075754881790254,0.015693921779888646
0.76,0.02718041335006131,-0.04711615654181543,0.0006596276908155802,0.015536570651911127
0.7633333333333334,0.027023502611930334,-0.047029625700856344,0.0007111576408597567,0.015380110717491945
0.7666666666666667,0.026866882166708128,-0.046941861185953816,0.0007621681295731701,0.015224546314053549
0.77,0.026710556170819542,-0.04685287917882747,0.0008126619245033506,0.015069877764197744
