t,x,theta
0.0,0.0,2.941592653589793
0.0033333333333333,0.0001266532524387,2.942042121387866
0.0066666666666666,0.0008578204424888,2.944533499838767
0.01,0.0022519149683592,2.9492496660748486
0.0133333333333333,0.0043082879601922,2.956180605440073
0.0166666666666666,0.0070265739961011,2.9653173253766663
0.02,0.0104066158888223,2.976651503875619
0.0233333333333333,0.0144483706103583,2.9901750489151806
0.0266666666666666,0.0191517977004604,3.005879576174556
0.03,0.0245166826960159,3.023755577556952
0.0333333333333333,0.0305425366873627,3.0437919483314686
0.0366666666666666,0.0372283806711084,3.065974971050103
0.04,0.0445725018219113,3.090287162594028
0.0433333333333333,0.0525751733086102,3.1167161942749546
0.0466666666666666,0.0612156831931037,3.1451777827181
0.05,0.0704213022551217,3.1754127396844964
0.0533333333333333,0.0800884517296523,3.2070581889585155
0.0566666666666666,0.0901294997858515,3.239804107207167
0.06,0.1004679919538441,3.273378227675717
0.0633333333333333,0.1110350585925734,3.3075345812531767
0.0666666666666666,0.1217808145987288,3.342091138015731
0.07,0.1326678247940932,3.376908163757411
0.0733333333333333,0.1436623832769981,3.411860017048422
0.0766666666666666,0.1547412414929264,3.446856249490608
0.08,0.1658888066070182,3.4818321936467087
0.0833333333333333,0.1770928700072061,3.516735064852121
0.0866666666666666,0.1883445835598445,3.551523582971723
0.09,0.1996376698370932,3.5861652415415595
0.0933333333333333,0.2109676574658314,3.620633740867744
0.0966666666666666,0.2223315335345216,3.654907741847404
0.1,0.2337272702073734,3.6889693163083903
0.1033333333333333,0.2451536992943621,3.722803439462493
0.1066666666666666,0.2566101736049626,3.75639693861609
0.11,0.2680965591546468,3.7897383768029393
0.1133333333333333,0.2796130650414,3.8228175190703952
0.1166666666666666,0.2911601626630256,3.8556250722694663
0.12,0.302738632292529,3.8881527232950455
0.1233333333333333,0.3143493598466314,3.920392621883895
0.1266666666666666,0.3259933932993543,3.9523374790408976
0.13,0.337671995379715,3.983980625136331
0.1333333333333333,0.3493864921077497,4.015315662331749
0.1366666666666667,0.3611382967885624,4.0463364997440845
0.14,0.3729290044316624,4.0770374846967
0.1433333333333333,0.3847602758900454,4.107413163547757
0.1466666666666666,0.3966338096016963,4.137458228734725
0.15,0.4085514273759409,4.167167630761666
0.1533333333333333,0.4205150796904862,4.196536545950911
0.1566666666666666,0.4325267686658492,4.225560245463275
0.16,0.4445885474296971,4.254234093211525
0.1633333333333333,0.4567025929602373,4.282553605535438
0.1666666666666666,0.4688712183378061,4.310514413913188
0.17,0.4810967993475764,4.338112176146174
0.1733333333333333,0.4933817714954725,4.365342573290113
0.1766666666666666,0.505728636638755,4.392201310134134
0.18,0.5181400507182988,4.418684125611387
0.1833333333333333,0.5306187967552003,4.44478675071656
0.1866666666666666,0.5431677461434948,4.470504858937271
0.19,0.5557898614885989,4.495834063772155
0.1933333333333333,0.5684881069317334,4.52076990467126
0.1966666666666666,0.581264745857647,4.545307711653868
0.2,0.594124545340132,4.569443032223175
0.2033333333333333,0.6070719969955338,4.593171197968708
0.2066666666666667,0.6201103475632903,4.616487176696601
0.21,0.6332415989059316,4.639385572429588
0.2133333333333333,0.64646650800908,4.661860625407016
0.2166666666666666,0.6597926966513358,4.683904399396954
0.22,0.6731630785173802,4.705508143452864
0.2233333333333333,0.6864579744562315,4.726673760100992
0.2266666666666666,0.6995510512332183,4.74741428427757
0.23,0.7123118618056398,4.767753799606962
0.2333333333333333,0.724699681531566,4.787721751356944
0.2366666666666667,0.7367283819339958,4.807344233420604
0.24,0.7483995275256936,4.826645716337237
0.2433333333333333,0.7597178628795918,4.8456491428938415
0.2466666666666666,0.7706899484580102,4.864376051233257
0.25,0.7813214401226216,4.882846765012309
0.2533333333333333,0.7916188306883404,4.901080264078034
0.2566666666666667,0.8015889361197004,4.919094270533382
0.26,0.8112388866704905,4.93690524968915
0.2633333333333333,0.8205761237790188,4.9545284074218765
0.2666666666666666,0.8296083204169611,4.971977629858765
0.27,0.8383433467499564,4.98926554079387
0.2733333333333334,0.8467892506945205,5.006403561208098
0.2766666666666666,0.854954239049312,5.023401906543126
0.28,0.8628466400995083,5.040269613125039
0.2833333333333333,0.8704748761652986,5.057014585719017
0.2866666666666667,0.8778474410625164,5.073643628016536
0.29,0.88497204051317,5.09016350298015
0.2933333333333333,0.891838377644985,5.10660238710419
0.2966666666666667,0.8984475910900036,5.122973928826613
0.3,0.9048214079958538,5.13926502057661
0.3033333333333333,0.9109723247564088,5.155472595232823
0.3066666666666667,0.9169184235710052,5.17158470036274
0.31,0.9226704187313768,5.187598277756158
0.3133333333333333,0.9282374477932914,5.203511693674325
0.3166666666666667,0.9336272931553928,5.219324441586755
0.32,0.9388477353192164,5.235035265700856
0.3233333333333333,0.943906391379709,5.250642403381299
0.3266666666666666,0.9488106898078464,5.2661436726537305
0.33,0.9535678545012964,5.281536544435543
0.3333333333333333,0.9581848969312122,5.296818220063395
0.3366666666666666,0.9626686156316606,5.311985635277854
0.34,0.9670255905382904,5.327035487626188
0.3433333333333334,0.971262152492294,5.34196439987008
0.3466666666666667,0.9753835829796204,5.356770524855262
0.35,0.979395887368964,5.371449969182816
0.3533333333333333,0.9833423975193982,5.385921995376664
0.3566666666666667,0.987259678995537,5.400117717188086
0.36,0.9911453184988478,5.4140475557634185
0.3633333333333333,0.9950002016002748,5.427715080662185
0.3666666666666667,0.9988251609135248,5.44112385630124
0.37,1.002620920176238,5.454277322040616
0.3733333333333333,1.0063881728660296,5.467178907506015
0.3766666666666667,1.0101275832237575,5.479832034240049
0.38,1.0138397862535211,5.492240115702241
0.3833333333333333,1.017525387722662,5.504406557269025
0.3866666666666667,1.021184964161763,5.516334756233743
0.39,1.0248190628646492,5.52802810180665
0.3933333333333333,1.0284282018883877,5.539489975114912
0.3966666666666666,1.032012870053287,5.5507237492026045
0.4,1.0355735269428976,5.561732789030714
0.4033333333333334,1.0391106029040127,5.572520451477137
0.4066666666666667,1.042624499046666,5.583090085336683
0.41,1.046115587244134,5.593445031321069
0.4133333333333334,1.0495842101329351,5.6035886220589255
0.4166666666666667,1.0530306811128292,5.613524182095792
0.42,1.0564552843468178,5.623255027894119
0.4233333333333333,1.0598582747611447,5.632784467833268
0.4266666666666667,1.0632398780452958,5.642115802209512
0.43,1.0666002906519985,5.651252323236031
0.4333333333333333,1.069939679882265,5.660197315385452
0.4366666666666667,1.0732582628943248,5.668954300737622
0.44,1.0765562502990944,5.6775265764207
0.4433333333333333,1.079833786258619,5.685917120860818
0.4466666666666667,1.0830910077755114,5.6941288876540055
0.45,1.086328044692954,5.7021648055661895
0.4533333333333333,1.089545019694697,5.710027778533193
0.4566666666666667,1.0927420483050598,5.717720685660734
0.46,1.0959192388889298,5.725246381224432
0.4633333333333334,1.0990766926517637,5.732607694669798
0.4666666666666667,1.1022145036395856,5.739807430612243
0.47,1.1053327587389894,5.746848368837074
0.4733333333333334,1.108431537677137,5.753733264299495
0.4766666666666667,1.1115109130217589,5.760464847124606
0.48,1.1145709501811538,5.767045822607406
0.4833333333333333,1.11761170740419,5.773478871212787
0.4866666666666667,1.1206332357803035,5.779766648575542
0.49,1.123635579239499,5.785911785500359
