t,x,y,z
8.765,-6.2647275991419535,-6.650330207502268,23.745497029527115
8.7675,-6.274870788068655,-6.70074929396925,23.69200574296085
8.77,-6.28601873597477,-6.7519850583202565,23.63984243635235
8.7725,-6.298166735842313,-6.8040280734193015,23.58903067915308
8.775,-6.311309934685854,-6.856868740837872,23.53959410116159
8.7775,-6.325443333552578,-6.910497290855155,23.491556392523343
8.78,-6.34056178752225,-6.964903782457885,23.444941303730825
8.7825,-6.356660005707231,-7.020078103340422,23.3997726456235
8.785,-6.373732551252436,-7.076009969904595,23.35607428938792
8.7875,-6.3917738413354,-7.132688927259937,23.31387016655754
8.790000000000001,-6.410778147166249,-7.190104349223569,23.273184269012823
8.7925,-6.430739593987653,-7.248245438320074,23.234040648981328
8.795,-6.451652158874727,-7.307101164485032,23.196463404569293
8.7975,-6.473509754710757,-7.366658866473998,23.1604765145082
8.8,-6.496306470134405,-7.42690615116939,23.1261045413094
8.8025,-6.520036227622573,-7.487830564638331,23.093372203872377
8.805,-6.544692707653543,-7.549418985130761,23.0623041728314
8.807500000000001,-6.570269348706934,-7.6116576230793,23.032925070555635
8.81,-6.59675934726364,-7.674532021099122,23.00525947114921
8.8125,-6.624155657805941,-7.738027053988211,22.979331900451072
8.815,-6.652450992817434,-7.802126928727196,22.955166836035072
8.8175,-6.681637822783067,-7.866815184479433,22.932788707209937
8.82,-6.7117083761890575,-7.932074692590823,22.91222189501933
8.8225,-6.742654639523019,-7.997887656590088,22.893490732241744
8.825000000000001,-6.774468357273897,-8.064235612188634,22.876619503390582
8.8275,-6.807141031931904,-8.131099427280411,22.86163244471416
8.83,-6.840663923988648,-8.198459301942192,22.84855374419564
8.8325,-6.875028051937052,-8.266294768433383,22.83740754155309
8.835,-6.910224069965201,-8.334584317653533,22.828217506902583
8.8375,-6.946242150225861,-8.403304484659245,22.821006410193625
8.84,-6.983072630281979,-8.472431823835118,22.81579850233364
8.8425,-7.020705432504609,-8.541941869830112,22.81261765697558
8.845,-7.059130011909,-8.611809010364567,22.811487195352093
8.8475,-7.098335356154492,-8.682006486230009,22.812429886275517
8.85,-7.138309985544678,-8.752506391289437,22.81546794613785
8.852500000000001,-7.179041953027324,-8.823279672477186,22.820623038910817
8.855,-7.220518844194278,-8.894296129798764,22.8279162761458
8.8575,-7.262727777281649,-8.965524416331169,22.837368216973868
8.86,-7.305655403169685,-9.036932038222671,22.848998868105795
8.8625,-7.349287905382838,-9.108485354692924,22.862827683832048
8.865,-7.393611000089638,-9.18014957803276,22.87887356602274
8.8675,-7.438609936102877,-9.251888773604492,22.897154864127707
8.870000000000001,-7.484269494879522,-9.323665859841771,22.91768937517648
8.8725,-7.530573990520613,-9.395442608249413,22.94049434377823
8.875,-7.577507086660535,-9.467179588005203,22.965585421036675
8.8775,-7.625051541903543,-9.53883551281822,22.99297603346673
8.88,-7.673189889066057,-9.610367404998696,23.022681543132013
8.8825,-7.721903968663814,-9.681731025668189,23.0547159372051
8.885,-7.771174896716702,-9.752880882533532,23.08909162303
8.887500000000001,-7.820983064748645,-9.823770229886692,23.125819428122117
8.89,-7.871308139787506,-9.89435106860462,23.16490860016813
8.8925,-7.922129064365295,-9.96457414614954,23.206366807026185
8.895,-7.973424056518027,-10.034388956568764,23.250200136725777
8.8975,-8.025170609785796,-10.103743740494783,23.29641309746781
8.9,-8.077345493212627,-10.17258548514508,23.345008617624448
8.9025,-8.129924751346696,-10.2408599243224,23.395988045739344
8.905,-8.182883704240185,-10.30851153841458,23.44935115052749
8.9075,-8.23619694744935,-10.37548355439464,23.505096120875297
8.91,-8.289838352034385,-10.44171794582058,23.563219565840413
8.9125,-8.34378106455963,-10.507155432835685,23.623716514652
8.915000000000001,-8.397997461245552,-10.571736055537531,23.68657943609491
8.9175,-8.452458806614942,-10.635398990648763,23.75179718812789
8.92,-8.507135409747457,-10.698080721962572,23.819358276702346
8.9225,-8.561996794111426,-10.759717149473694,23.88924860002669
8.925,-8.617011698587117,-10.820243682098663,23.96145132318712
8.9275,-8.672148077466597,-10.879595237675629,24.035946878147364
8.93,-8.72737310045396,-10.937706242964609,24.112712963749043
8.932500000000001,-8.78265315266521,-10.994510633647376,24.191724545711477
8.935,-8.837953834628145,-11.04994185432732,24.27295385663151
8.9375,-8.893239962282586,-11.1039328585297,24.35637039598389
8.94,-8.948475566980234,-11.156416108701483,24.441940930121
8.9425,-9.00362389548473,-11.20732357621142,24.529629492273
8.945,-9.058647409971512,-11.256586741349889,24.61939738254757
8.9475,-9.11350797210274,-11.304137406004058,24.711202985639957
8.950000000000001,-9.168166991693829,-11.349909393578,24.8050008080691
8.9525,-9.22258407358118,-11.393833109376969,24.9007424099706
8.955,-9.276718228976328,-11.435839665081572,24.99837616909847
8.9575,-9.330528012587344,-11.475861409188788,25.09784720386253
8.96,-9.383971522618966,-11.513831927011974,25.199097373328534
8.9625,-9.437006400772413,-11.549686040680792,25.302065277217885
8.965,-9.48958983224563,-11.58335980914136,25.406686255908067
8.9675,-9.541678545733124,-11.614790528156146,25.512892390432352
8.97,-9.593228813426048,-11.643916730304008,25.620612502479965
8.9725,-9.64419645101205,-11.670678184980122,25.72977215439576
8.975,-9.694536817675498,-11.695015898396104,25.840293649180683
8.977500000000001,-9.74420481609736,-11.716872113579935,25.952096030491557
8.98,-9.793155056253587,-11.736190750538098,26.06509528845359
8.9825,-9.841342778245204,-11.752920613076816,26.17920530836721
8.985,-9.88872154118264,-11.767009837822997,26.294334729833523
8.9875,-9.935244797643175,-11.778408926501836,26.410389226184726
8.99,-9.98086632298102,-11.78707176930694,26.527272078866783
8.9925,-10.0255402153275,-11.792955644900388,26.644884177439906
8.995000000000001,-10.06922089559098,-11.796021220412694,26.763124019578303
8.9975,-10.111863107456749,-11.796232551442811,26.881887711069943
9.0,-10.153421917387218,-11.793557082058143,27.00106896581704
9.0025,-10.193852714621803,-11.787965644794534,27.12055910583573
9.005,-10.233111211176965,-11.77943246065626,27.24024706125624
9.0075,-10.271153441846115,-11.767935139116071,27.36001937032253
9.01,-10.30793583864336,-11.753454772971947,27.479760371111936
9.0125,-10.343416444557493,-11.7359779276542,27.599355419416487
9.015,-10.377552740476483,-11.71549452863923,27.718685320842205
9.0175,-10.410302831697694,-11.691998475303391,27.83762906584992
9.02,-10.441626151349295,-11.66548838693375,27.956065598517597
9.0225,-10.47148346039031,-11.63596760272805,28.07387381654053
9.025,-10.499836847610531,-11.603444181794792,28.190932571231
9.0275,-10.52664972963065,-11.56793090315312,28.30712066751877
9.03,-10.551886850902164,-11.52944526573289,28.42231686395077
9.0325,-10.575514283707422,-11.488009488374637,28.53639987269122
9.035,-10.597499428159558,-11.443650509829668,28.64924835952136
9.0375,-10.617811012202589,-11.396399988759915,28.76074094383989
9.04,-10.636419482208728,-11.34629400405396,28.870757878775315
9.0425,-10.653297168126008,-11.293373385771824,28.97918219715477
9.045,-10.668417198848,-11.237684658164346,29.085894627469727
9.0475,-10.681754803714885,-11.179278674754636,29.190778528474947
9.05,-10.69328737323649,-11.118210561718948,29.29372013568564
9.0525,-10.702994459092292,-11.054539717886854,29.39460856137713
9.055,-10.710857774131432,-10.988329814740975,29.493335794585334
9.0575,-10.716861192372708,-10.919648796417118,29.589796701106515
9.06,-10.72099074900456,-10.848568879704416,29.68388902349707
9.0625,-10.723234640385094,-10.77516655404504,29.775513381073964
9.065,-10.72358322404207,-10.699522581534405,29.86457326991444
9.0675,-10.722029026766169,-10.621721591122755,29.950975401846005
9.07,-10.718566786645216,-10.541849304859833,30.034632250805466
9.0725,-10.713193438448616,-10.45999771520959,30.11545801536853
9.075,-10.705908302913755,-10.376261835157957,30.19337103572496
9.0775,-10.696713115139517,-10.290738707486096,30.26829458500029
9.08,-10.685612024586227,-10.20352740477005,30.340156869256152
9.0825,-10.672611595075695,-10.114729029380976,30.408891027490046
