t,theta,theta_dot,KE,PE,E,E_minus_E0
2.48,0.009113976356862213,-0.31177428093051285,0.04860160112486917,0.0004074288712354535,0.049009029996104625,-1.08626462075323e-07
2.485,0.007554051634085589,-0.31218306155921904,0.04872913196224357,0.0002798960983273202,0.04900902806057089,-1.1056199580861126e-07
2.49,0.005992273827100016,-0.31251528675749013,0.04883290222855814,0.0001761250032452888,0.049009027231803434,-1.1139076326605046e-07
2.495,0.004429025047034651,-0.3127708741725379,0.04891280986532677,9.62176120780367e-05,0.04900902747740481,-1.1114516189347778e-07
2.5,0.0028646881819952724,-0.3129497584449198,0.04896877565536682,4.025255272703366e-05,0.04900902820809386,-1.1041447284254602e-07
2.505,0.00129964849494278,-0.3130518943379546,0.04900074427429095,8.284966695822904e-06,0.049009029240986775,-1.09381579925516e-07
2.5100000000000002,-0.00026570915979253103,-0.31307725579913936,0.049008684049359874,3.4629965709020996e-07,0.04900903034901696,-1.0827354973708125e-07
2.515,-0.0018310003438881265,-0.31302583595576605,0.048992586987903076,1.6444313288226376e-05,0.0490090313011913,-1.0732137539770648e-07
2.52,-0.003395841035030064,-0.31289764711492196,0.04895246878502712,5.656311236776235e-05,0.04900903189739488,-1.06725171818145e-07
2.525,-0.0049598476269124454,-0.31269272076348914,0.04888836880923669,0.00012066318664474719,0.04900903199588144,-1.0662668525895924e-07
2.5300000000000002,-0.006522636929237685,-0.31241110756814494,0.048800350065977514,0.00020868146740374071,0.04900903153338126,-1.0708918544294344e-07
2.535,-0.00808382616771596,-0.3120528773753617,0.04868849913912126,0.00032053139870690585,0.049009030537828166,-1.0808473853429756e-07
2.54,-0.009643032984066048,-0.31161811921140686,0.04855292611042729,0.000456103023209733,0.04900902913363702,-1.09488929679602e-07
2.545,-0.011199875436014757,-0.3111069412823428,0.04839376445702754,0.00061526308253406,0.0490090275395616,-1.1108300509987679e-07
2.5500000000000003,-0.012753971997297223,-0.31051947097402705,0.04821117092699481,0.000797855132110168,0.04900902605910498,-1.1256346171828469e-07
2.555,-0.014304941557656329,-0.30985585485211226,0.04800532539306663,0.0010036996704313184,0.04900902506349795,-1.1355906875260002e-07
2.56,-0.01585240365103131,-0.3091162583267016,0.047776430580950054,0.0012325943181620714,0.04900902489911212,-1.1372345457699717e-07
2.565,-0.017395979859308363,-0.3083008627100632,0.04752471097388462,0.001484314232865458,0.04900902520675007,-1.1341581662716038e-07
2.57,-0.01893529067807672,-0.30740986954862454,0.04725041394795118,0.0017586118220763581,0.04900902577002754,-1.1285253916082372e-07
2.575,-0.02046995762667972,-0.30644349952275357,0.046953809199875934,0.0020552172393713455,0.04900902643924728,-1.1218331941870163e-07
2.58,-0.021999603847309614,-0.3054019917595181,0.04663518828534038,0.0023738387593971156,0.049009027044737495,-1.1157782920517834e-07
2.585,-0.023523854105008405,-0.3042856038326852,0.046294864349910925,0.0027141630819138575,0.04900902743182478,-1.1119074191934253e-07
2.59,-0.02504233478766728,-0.30309461176272157,0.045933171839797456,0.003075855648704501,0.04900902748850196,-1.1113406474250187e-07
2.595,-0.026554673906026893,-0.3018293100167934,0.045550466192606796,0.003458560973124395,0.04900902716573119,-1.1145683551094798e-07
2.6,-0.028060501093676825,-0.30049001150876664,0.045147123508269354,0.0038619029820735886,0.049009026490342944,-1.1213222375627829e-07
2.605,-0.029559447607056394,-0.29907704759920667,0.044723540200329065,0.004285485370157551,0.049009025570486614,-1.1305208008627332e-07
2.61,-0.03105114632545411,-0.2975907680953784,0.04428013262779864,0.004728891965833753,0.04900902459363239,-1.1402893430878525e-07
2.615,-0.032535231751007934,-0.2960315412512461,0.043817336707794106,0.005191687109297974,0.04900902381709208,-1.1480547462000557e-07
2.62,-0.03401134003739842,-0.29439975372778854,0.04333560749749127,0.005673416051490984,0.049009023548982254,-1.1507358444601268e-07
2.625,-0.035479110914985644,-0.2926958074574957,0.042835417851597696,0.006173606026798917,0.04900902387839661,-1.1474417008910942e-07
2.63,-0.03693818422359735,-0.29092012346771084,0.04231725911923406,0.0066917655484991225,0.049009024667733186,-1.1395483351384073e-07
2.6350000000000002,-0.03838820082730466,-0.2890731418848837,0.04178164067959905,0.00722738506653732,0.04900902574613637,-1.1287643032764638e-07
2.64,-0.03982880438140974,-0.28715531978774095,0.041229088841199885,0.007779938048331085,0.04900902688953097,-1.1173303573336346e-07
2.645,-0.04125964133244654,-0.28516713120728515,0.040660146360496495,0.008348881504545682,0.04900902786504217,-1.1075752452682774e-07
2.65,-0.04268036091818032,-0.28310906712679546,0.04007537194470219,0.008933656523340052,0.04900902846804224,-1.1015452446028196e-07
2.6550000000000002,-0.04409061516760783,-0.2809816354818272,0.039475339739021204,0.009533688812742058,0.04900902855176326,-1.1007080343711229e-07
2.66,-0.045490058900956906,-0.27878536116021263,0.038860638798615094,0.010148389250787038,0.04900902804940213,-1.1057316456897226e-07
2.665,-0.04687834972968715,-0.27652078600206004,0.03823187254559854,0.010777154443080953,0.04900902698867949,-1.1163388721063816e-07
2.67,-0.048255148056489464,-0.27418846879975406,0.03758965821137685,0.011419367287423264,0.04900902549880012,-1.131237665832896e-07
2.6750000000000003,-0.04962011707528627,-0.2717889852979557,0.03693462626464619,0.012074397545159534,0.04900902380980573,-1.1481276097208282e-07
2.68,-0.050972922771231034,-0.26932292819360293,0.0362674198253883,0.012741602418923961,0.049009022244312264,-1.1637825443611138e-07
2.685,-0.05231323392070904,-0.2667909071359095,0.03558869406520075,0.013420327136411309,0.04900902120161206,-1.1742095464006841e-07
2.69,-0.053640722461881826,-0.2641935477874409,0.03489911534625741,0.014109905734762018,0.04900902108101943,-1.1754154727317001e-07
2.695,-0.054955065173541644,-0.26153148628817047,0.03419935916004975,0.01480966258391466,0.04900902174396441,-1.168786022895385e-07
2.7,-0.05625593880558378,-0.25880538079359683,0.03349011256385933,0.015518910430653711,0.04900902299451304,-1.1562805365961104e-07
2.705,-0.057543023254295,-0.25601590569809235,0.032772071985207256,0.016236952613649176,0.049009024598856435,-1.1402371026536517e-07
2.71,-0.05881600234319935,-0.25316374987204143,0.03204594212463678,0.01696308414537208,0.04900902627000886,-1.1235255784058928e-07
2.715,-0.060074563823057626,-0.2502496166618415,0.0313124353196993,0.017696592395206934,0.049009027714906235,-1.1090766046523148e-07
2.72,-0.061318399371867685,-0.2472742238899026,0.03057227090017684,0.018436757773855908,0.04900902867403275,-1.0994853395090987e-07
2.725,-0.06254720459486393,-0.24423830385464848,0.0298261745348978,0.019182854418611048,0.04900902895350885,-1.0966905784892678e-07
2.73,-0.063760679024518,-0.24114260333051485,0.029074877570509014,0.019934150879061033,0.049009028449570044,-1.10172996656277e-07
2.735,-0.06495852612053837,-0.2379878835679506,0.028319116362576204,0.020689910802824087,0.04900902716540029,-1.1145716641292047e-07
2.74,-0.0661404532698705,-0.23477492029341707,0.027559631599390167,0.021449393620883377,0.04900902522027355,-1.1340229315315309e-07
2.745,-0.06730617178669641,-0.23150450370938946,0.02679716761886536,0.02221185523213057,0.049009022850995926,-1.1577157077446998e-07
2.75,-0.06845539691243542,-0.22817743849435487,0.02603247171892255,0.02297654868670812,0.04900902040563067,-1.1821693603197847e-07
2.755,-0.06958784781574358,-0.22479454380281355,0.02526629346175753,0.023742724867766855,0.04900901832952438,-1.2029304231886417e-07
2.7600000000000002,-0.07070324759251398,-0.22135665326527823,0.024499383972402304,0.02450963317124026,0.049009017143642565,-1.21478924135221e-07
2.765,-0.07180132399243769,-0.21786461182171898,0.02373249454211415,0.025276522694594798,0.049009017236708946,-1.2138585775423039e-07
2.77,-0.07288180974386285,-0.21431927150667984,0.022966375069576977,0.02604264318197694,0.04900901825155392,-1.2037101278228324e-07
2.775,-0.07394443884993625,-0.2107215076319945,0.022201776889350357,0.02680724306487159,0.049009019954221945,-1.1866834475487975e-07
2.7800000000000002,-0.07498894995739384,-0.20707220761225217,0.021439449582705834,0.027569572467427698,0.049009022050133536,-1.1657243316476329e-07
2.785,-0.07601508662271751,-0.20337226994448895,0.020680140091187044,0.02832888410651322,0.049009024197700264,-1.1442486643614691e-07
2.79,-0.07702259731213552,-0.19962260420818578,0.019924592055428996,0.029084434000527754,0.04900902605595675,-1.1256660994996004e-07
2.795,-0.0780112354016222,-0.19582413106526977,0.019173545153733977,0.029835482170968104,0.04900902732470208,-1.112978646189422e-07
2.8000000000000003,-0.07898075917689816,-0.1919777822601136,0.018427734440755798,0.03058129333635581,0.04900902777711161,-1.1084545509243426e-07
2.805,-0.07993093183342981,-0.18808450061953683,0.017687889686650273,0.03132113759809965,0.04900902728474993,-1.1133781677163945e-07
2.81,-0.08086152147643005,-0.1841452400528038,0.016954734717052368,0.03205429111790327,0.04900902583495564,-1.1278761106320312e-07
2.815,-0.08177230112085779,-0.18016096555162509,0.01622898675424692,0.032780036786327946,0.04900902354057486,-1.1508199183885015e-07
2.82,-0.0826630486914181,-0.1761326531901572,0.015511355759902095,0.03349766488213159,0.04900902064203369,-1.1798053300982048e-07
2.825,-0.0835335470225623,-0.17206129012500196,0.014802543779740048,0.03420647372200049,0.04900901750174054,-1.2112082616033693e-07
2.83,-0.08438358385848757,-0.16794787459520835,0.014103244290523915,0.034905770300331845,0.04900901459085576,-1.240317109435507e-07
2.835,-0.08521295185313753,-0.16379341592227,0.013414141549742867,0.03559487091869253,0.0490090124684354,-1.2615413130107056e-07
2.84,-0.08602144858216446,-0.15959893441540993,0.01273590993326716,0.03627310181471363,0.049009011747980794,-1.268745859067666e-07
2.845,-0.0868088775678319,-0.15536545104262217,0.012069211688838713,0.03693980064206832,0.04900901233090703,-1.2629165967170675e-07
2.85,-0.0875750458836437,-0.1510940019099409,0.011414698706580613,0.037594315050498414,0.04900901375707903,-1.2486548767176586e-07
2.855,-0.08831976497022247,-0.1467856384912022,0.010773011833634952,0.03823600392500774,0.04900901575864269,-1.2286392400695512e-07
2.86,-0.08904285188804201,-0.14244141929669019,0.010144778965627751,0.03886423903307897,0.04900901799870672,-1.2062385997685388e-07
2.865,-0.08974412931742738,-0.13806240987313606,0.009530614509988908,0.039478405611469,0.049009020121457914,-1.1850110878675046e-07
2.87,-0.09042342555855475,-0.13364968280371978,0.008931118856767456,0.04007790293822157,0.049009021794989026,-1.1682757767444985e-07
2.875,-0.09108057453145163,-0.12920431770806765,0.00834687785720364,0.040662144889546434,0.04900902274675008,-1.1587581662253488e-07
2.88,-0.09171541577599679,-0.12472740124225401,0.0077784623103231134,0.041230560481262314,0.04900902279158543,-1.15830981271825e-07
2.8850000000000002,-0.09232779445192023,-0.12022002709880023,0.00722642745781813,0.04178259439450958,0.04900902185232771,-1.1677023899203665e-07
2.89,-0.09291756133880305,-0.11568329600667655,0.006691312487484173,0.04231770748542652,0.0490090199729107,-1.1864965600294486e-07
2.895,-0.09348457283607772,-0.11111831573129949,0.00617364004548038,0.04283537727852151,0.04900901732400189,-1.212985648105236e-07
2.9,-0.09402869096302795,-0.10652620107453353,0.005673915757685975,0.04333509844346954,0.04900901420115551,-1.2442141118784722e-07
2.9050000000000002,-0.09454978335878866,-0.10190807387469028,0.005192627760424666,0.04381638325507097,0.04900901101549564,-1.276070710626298e-07
2.91,-0.09504772328234593,-0.09726506300653022,0.004730246240832146,0.04427876203612938,0.04900900827696152,-1.3034560517738436e-07
2.915,-0.09552238961253715,-0.09259830438126006,0.004287222987142243,0.044721783583005784,0.04900900657014803,-1.320524186734784e-07
2.92,-0.09597366679113578,-0.08790893959450144,0.0038639908303148515,0.04514501552013333,0.04900900635044818,-1.3227211852206988e-07
2.9250000000000003,-0.09640144418024392,-0.083198109462958,0.0034609627091051706,0.04554804408230588,0.04900900679141105,-1.318311556516849e-07
2.93,-0.09680561665261012,-0.07846696793255488,0.003078532528264298,0.045930475033012896,0.04900900756127719,-1.3106128950862717e-07
2.935,-0.09718608505419604,-0.07371667397707107,0.0027170740111208936,0.046291934458612544,0.04900900846973344,-1.3015283326089921e-07
2.94,-0.09754275618390919,-0.06894838964463293,0.0023769402172940626,0.04663206909290734,0.049009009310201405,-1.2931236529484247e-07
2.945,-0.09787554279360289,-0.06416328005771382,0.0020584632538823084,0.04695054664102814,0.04900900989491045,-1.287276562497719e-07
2.95,-0.09818436358807628,-0.05936251341313355,0.00176195399936223,0.04724705608345904,0.04900901008282127,-1.2853974543092228e-07
2.955,-0.09846914322507433,-0.05454726098206026,0.0014877018403224968,0.04752130796005927,0.04900900980038177,-1.288221849332638e-07
2.96,-0.09872981231528787,-0.049718697110007745,0.0012359744211583462,0.04777303463391769,0.04900900905507603,-1.2956749066705964e-07
2.965,-0.09896630742235352,-0.04487799921683716,0.0010070174068532185,0.04800199053490382,0.049009007941757034,-1.3068080966655016e-07
2.97,-0.09917857106285381,-0.04002634779675623,0.000801054258973446,0.0482079523827889,0.04900900664176235,-1.319808043478976e-07
2.975,-0.09936655170631702,-0.0351649264183209,0.0006182860250029615,0.04839071938981625,0.04900900541481921,-1.3320774749220332e-07
2.98,-0.09953020377521729,-0.030294921724432815,0.00045889114114475567,0.04855011344261187,0.04900900458375663,-1.3403881007206797e-07
2.985,-0.09966948759287768,-0.025417522865264153,0.00032302523430311305,0.048685979212487115,0.04900900444679023,-1.3417577646862577e-07
2.99,-0.09978436883983131,-0.020533918011396105,0.00021082089444936867,0.048798183764194175,0.049009004658643544,-1.339639231559553e-07
2.995,-0.09987481918952917,-0.01564530134644268,0.00012238772711050059,0.048886617294641846,0.049009005021752344,-1.3360081435598303e-07
3.0,-0.09994081640723206,-0.010752868090315396,5.781208608386154e-05,0.04895119332979913,0.04900900541588299,-1.332066837111956e-07
3.005,-0.09998234427621265,-0.0058578131499463955,1.7156987449842457e-05,0.04899184873158179,0.049009005719031634,-1.3290353506612007e-07
3.0100000000000002,-0.09999939259775559,-0.0009613311192876173,4.620787604553915e-07,0.04900854375537254,0.04900900583413299,-1.3278843370712057e-07
3.015,-0.09999195719115736,0.003935383720687469,7.743622514525973e-06,0.04900126208621491,0.04900900570872943,-1.3291383726965478e-07
3.02,-0.09996003989372639,0.00883113740198651,3.8994493906382515e-05,0.04897001085366138,0.04900900534756776,-1.3327499893966976e-07
3.025,-0.099903648560783,0.013724736269596464,9.418419283498834e-05,0.04891482062526259,0.04900900481809758,-1.3380446912264476e-07
3.0300000000000002,-0.09982279706565943,0.018614986981484574,0.0001732588701604201,0.048835745378706275,0.04900900424886669,-1.3437370000729532e-07
3.035,-0.09971750529969979,0.023500696508596486,0.0002761413681945795,0.04873286245262573,0.04900900382082031,-1.3480174639035614e-07
3.04,-0.09958779914395804,0.028380672448926537,0.0004027312843266289,0.04860627244847798,0.04900900373280461,-1.3488976208925196e-07
3.045,-0.09943371007996851,0.03325372573453358,0.0005529051376137904,0.04845609875993563,0.04900900389754942,-1.347250172811787e-07
3.0500000000000003,-0.09925527561884706,0.03811866496799422,0.000726516309471095,0.04828248788070946,0.04900900419018056,-1.3443238613963793e-07
3.055,-0.09905253927526772,0.042974300676494125,0.0009233952593168616,0.04808560924607043,0.04900900450538729,-1.341171794108642e-07
3.06,-0.09882555047863611,0.04781944675887981,0.0011433497441626702,0.04786565499279369,0.04900900473695636,-1.338856103413888e-07
3.065,-0.09857436457308952,0.05265292048565695,0.0013861650178344568,0.04762283978520511,0.04900900480303957,-1.338195271330389e-07
3.0700000000000003,-0.09829904281749673,0.05747354249899127,0.0016516040436916778,0.0473574006206618,0.04900900466435348,-1.339582132234285e-07
3.075,-0.0979996523854583,0.06228013681270674,0.0019394077207047348,0.04706959661458422,0.04900900433528896,-1.342872777421178e-07
3.08,-0.0976762663653063,0.06707153081228823,0.0022492951227518643,0.04675970876513467,0.04900900388788653,-1.3473468016972356e-07
3.085,-0.09732896376010441,0.07184655525487979,0.0025809637509962473,0.04642803969768803,0.04900900344868428,-1.3517388242068051e-07
3.09,-0.09695782948764797,0.07660404426928502,0.0029340897992052896,0.04607491338921363,0.049009003188418915,-1.354341477854959e-07
3.095,-0.09656295416799539,0.08134283760813388,0.0033083286150716196,0.04570067467176097,0.04900900328683259,-1.353357341124517e-07
3.1,-0.09614443394287733,0.0860617801344938,0.0037033149999589755,0.045305688751405754,0.04900900375136473,-1.3487120197053226e-07
3.105,-0.0957023711498239,0.09075971494967433,0.004118662928873069,0.04489034151420571,0.049009004443078784,-1.3417948791644152e-07
3.11,-0.09523687378901155,0.09543549144676422,0.004553966513842703,0.044455038669464736,0.04900900518330744,-1.3343925926029288e-07
3.115,-0.09474805549600812,0.10008796565699107,0.005008800434677513,0.04400020535757566,0.04900900579225317,-1.3283031353311658e-07
3.12,-0.09423603554177301,0.1047160002497196,0.0054827203541496375,0.043526285765647134,0.04900900611979677,-1.325027699297654e-07
3.125,-0.09370093883265687,0.1093184645324542,0.005975263343866723,0.04303374272525134,0.04900900606911806,-1.3255344864099294e-07
3.13,-0.09314289591040181,0.11389423445083721,0.006485948320571137,0.04252305729248314,0.049009005613054275,-1.3300951242495307e-07
3.1350000000000002,-0.09256204295214128,0.11844219258864988,0.0070142764926034145,0.041994728310573604,0.04900900480317702,-1.3381938968048956e-07
3.14,-0.09195852177040031,0.12296122816781054,0.007559731816268182,0.04144927195528545,0.049009003771553636,-1.3485101306442981e-07
3.145,-0.09133247981309518,0.12745023704837716,0.008121781461843764,0.040887221263325745,0.04900900272516951,-1.3589739718961047e-07
3.15,-0.09068407016353364,0.13190812172854577,0.008699876288976425,0.04030912564405025,0.04900900193302668,-1.3668954002010736e-07
3.1550000000000002,-0.09001345150345447,0.13633379155807956,0.009293451360300943,0.03971555034211232,0.04900900170241326,-1.3692015343735875e-07
3.16,-0.08932078689183692,0.1407261687353538,0.009901927283465633,0.03910707484915919,0.049009002132624824,-1.3648994187653862e-07
3.165,-0.08860624556197741,0.1450841761959745,0.010524709091232286,0.03848429397103441,0.049009003062266694,-1.3556030000611008e-07
3.17,-0.0878700025433862,0.14940674241125035,0.011161187338970856,0.03784781693323603,0.049009004272206884,-1.343503598164042e-07
3.1750000000000003,-0.08711223795075286,0.15369280599933843,0.011810739307975139,0.03719826620198488,0.04900900550996002,-1.331126066803079e-07
3.18,-0.08633313698394653,0.15794131572524273,0.012472729606510403,0.03653627692373704,0.04900900653024744,-1.3209231926325504e-07
3.185,-0.08553288992801551,0.1621512305008164,0.013146510776464445,0.03586249635176408,0.04900900712822852,-1.3149433818193668e-07
3.19,-0.08471169215318756,0.16632151938476025,0.01383142390522759,0.035177583260087436,0.049009007165315026,-1.3145725167446054e-07
3.1950000000000003,-0.08386974411486975,0.17045116158262347,0.014526799242432806,0.03448220734511322,0.04900900658754602,-1.3203502068070971e-07
3.2,-0.0830072513536487,0.1745391464468022,0.015231956821189135,0.033777048615263754,0.04900900543645289,-1.3318611381124557e-07
3.205,-0.0821244244952902,0.17858447347654177,0.015946207083446826,0.033062796768957604,0.049009003852404434,-1.3477016226615124e-07
3.21,-0.08122147925073953,0.182586152317935,0.016668851509134084,0.032340150561276836,0.04900900207041092,-1.3655215577723645e-07
3.215,-0.08029863641612127,0.18654320276392294,0.017399183248711033,0.03160981715967327,0.04900900040838431,-1.3821418239079453e-07
3.22,-0.07935612187273934,0.1904546547542949,0.018136487758788834,0.03087251148908299,0.049008999247871825,-1.393746948755159e-07
3.225,-0.07839416644359408,0.19431954886940572,0.01888004353640468,0.030128955456576612,0.04900899899298129,-1.396295854078078e-07
3.23,-0.0774130037522687,0.19813694253993358,0.01962912399953647,0.02937987565891529,0.04900899965845176,-1.3896411493741212e-07
3.235,-0.07641287403097137,0.20190589559350033,0.020382995337706728,0.028626005661920837,0.049009000999627565,-1.3762293913505141e-07
3.24,-0.07539402275527739,0.20562547754171948,0.02114091850713009,0.02786808422677502,0.04900900273390511,-1.3588866158709134e-07
3.245,-0.0743566996311801,0.20929477145026343,0.021902150678209,0.02710685386328079,0.04900900454148979,-1.3408107690793258e-07
3.25,-0.0733011585950903,0.21291287393886543,0.022665945944453602,0.026343060164952428,0.049009006109406034,-1.3251316066664742e-07
3.255,-0.07222765781383665,0.2164788951813184,0.023431556029462123,0.025577451138546765,0.04900900716800889,-1.314545578084969e-07
3.2600000000000002,-0.07113645968466545,0.21999195890547532,0.024198230991534172,0.0248107765283971,0.04900900751993127,-1.3110263542837064e-07
3.265,-0.07002783083524104,0.2234512023932482,0.024965219925494185,0.024043787135926618,0.049009007061420806,-1.3156114589407686e-07
3.27,-0.06890204212364522,0.2268557764806099,0.02573177166131022,0.023277234134712714,0.049009005796022936,-1.3282654376389758e-07
3.275,-0.06775936863837762,0.23020484555759274,0.026497135459097564,0.022511868381493248,0.049009003840590815,-1.347819758856783e-07
3.2800000000000002,-0.06660008969835553,0.2334975875682894,0.027260561700105487,0.02174843972350349,0.04900900142360898,-1.3719895772257296e-07
3.285,-0.06542448885291431,0.2367331940108514,0.02802130257328971,0.020987696302545714,0.04900899887583542,-1.397467312772016e-07
3.29,-0.06423285388180675,0.23991086993749122,0.028778612757081913,0.020230383856199793,0.0490089966132817,-1.4200928499796817e-07
3.295,-0.06302547679520346,0.2430298339544807,0.029531750095971226,0.019477245016578937,0.04900899511255016,-1.4351001653700735e-07
3.3000000000000003,-0.061802653536037463,0.24608931882611287,0.030279976420150116,0.018729018426721665,0.04900899484687178,-1.4377569491907938e-07
3.305,-0.06056468101450477,0.2490885762778529,0.031022559416063876,0.017986436292924082,0.04900899570898796,-1.4291357874202104e-07
3.31,-0.05931186298607346,0.2520268639821102,0.03175877008432854,0.0172502272974264,0.049008997381754946,-1.412408117545949e-07
3.315,-0.05804450754034754,0.25490345321032865,0.0324878852292751,0.016521114305414544,0.049008999534689644,-1.390878770560211e-07
3.3200000000000003,-0.05676292584709958,0.2577176316972274,0.033209188843813874,0.015799812954821656,0.04900900179863553,-1.3682393117109282e-07
3.325,-0.05546743215627119,0.26046870364079966,0.03392197278815936,0.015087031023488726,0.049009003811648084,-1.3481091861583527e-07
3.33,-0.05415834379797231,0.26315598970231435,0.03462553745810229,0.014383467799232092,0.049009005257334384,-1.3336523231599617e-07
3.335,-0.05283598118248169,0.26577882700631517,0.0353191924424264,0.013689813453176181,0.04900900589560258,-1.3272696412075513e-07
3.34,-0.05150066780024675,0.2683365691406206,0.03600225716907953,0.013006748416671621,0.04900900558575115,-1.330368155499917e-07
3.345,-0.050152730221883476,0.27082858615632427,0.03667406153971678,0.012334942762178912,0.04900900430189569,-1.343206710094358e-07
3.35,-0.04879249809817691,0.27325426456779417,0.03733394655224303,0.011675055588455215,0.04900900214069824,-1.3648186845960364e-07
3.355,-0.0474203041600804,0.27561300735267386,0.037981264910992525,0.011027734410404808,0.04900899932139734,-1.3930116936344827e-07
3.36,-0.0460364842187161,0.2779042339518815,0.03861538162419105,0.01039361455396348,0.04900899617815453,-1.4244441216837433e-07
3.365,-0.04464137716537475,0.2801273802696105,0.03923567458835748,0.009773318556382839,0.04900899314474032,-1.4547782638263396e-07
3.37,-0.04323532497151611,0.2822818986733284,0.039841535159309625,0.009167455572275017,0.04900899073158464,-1.4789098205791884e-07
3.375,-0.041818672688768266,0.2843672579937786,0.04043236870945012,0.008576620785808776,0.04900898949525889,-1.4912730780802796e-07
3.38,-0.04039176680957137,0.286382944839048,0.04100759554734261,0.00800139418001031,0.04900898972735292,-1.4889521378347315e-07
3.3850000000000002,-0.03895495487605271,0.28832846197122974,0.04156665099134744,0.0074423399283944265,0.04900899091974187,-1.477028248320078e-07
3.39,-0.03750859085943934,0.29020332465919296,0.04210898482162448,0.006900007952304344,0.049008992773928825,-1.458486378752566e-07
3.395,-0.03605303065146425,0.29200706640369284,0.04263406341484534,0.006374931531577706,0.049008994946423044,-1.43676143656013e-07
3.4,-0.03458863186228267,0.2937392391444962,0.043141370306593756,0.005867626767978555,0.04900899707457231,-1.4154799438809151e-07
3.4050000000000002,-0.033115753820471786,0.2953994132603821,0.043630406677289006,0.005378592141681229,0.04900899881897024,-1.398035964633726e-07
3.41,-0.03163475757303126,0.29698717756914134,0.044100691820242344,0.004908308078133643,0.04900899989837599,-1.3872419071109254e-07
3.415,-0.030146005885382497,0.2985021393275769,0.04455176359157007,0.004457236525567894,0.04900900011713796,-1.385054287372789e-07
3.42,-0.028649863241369103,0.2999439242315039,0.04498317884169708,0.004025820543343342,0.04900899938504042,-1.3923752627958974e-07
3.4250000000000003,-0.02714669584325666,0.3013121764157495,0.04539451382819787,0.00361448390139445,0.049008997729592316,-1.408929743845766e-07
3.43,-0.02563687161173325,0.3026065584541525,0.04578536460973321,0.003223630690985958,0.04900899530071917,-1.4332184752885446e-07
3.435,-0.024120760185908655,0.3038267513595643,0.04615534742085325,0.002853644947018267,0.04900899236787151,-1.4625469518803058e-07
3.44,-0.022598732923314886,0.30497245458384786,0.04650409902744857,0.00250489028212373,0.0490089893095723,-1.4931299439913115e-07
3.4450000000000003,-0.021071162899905915,0.3060433860178786,0.04683127706264413,0.002177709532770591,0.04900898659541472,-1.5202715197837335e-07
3.45,-0.019538424910058232,0.3070392819915435,0.04713656034294129,0.0018724244176272465,0.04900898476056854,-1.538619981630851e-07
3.455,-0.01800089532676848,0.30795989718001765,0.04741964913556352,0.001589335183718459,0.04900898431928198,-1.543032847189929e-07
3.46,-0.01645894983314463,0.3088050022696332,0.04768026471337408,0.0013287199343065572,0.04900898464768064,-1.5397488606350151e-07
3.465,-0.014912967156622317,0.3095743860190545,0.047918150239537285,0.0010908350543541512,0.04900898529389144,-1.5332867526335336e-07
3.47,-0.013363327534140785,0.31026785673815654,0.04813307146244462,0.0008759146191816581,0.04900898608162627,-1.5254094042765898e-07
3.475,-0.011810411610842082,0.31088524188736116,0.04832481681168153,0.0006841700062342748,0.0490089868179158,-1.5180465089831285e-07
3.48,-0.010254600440070243,0.3114263880776373,0.04849319759554157,0.0005157897321352434,0.04900898732767681,-1.5129488988713247e-07
3.485,-0.008696275483371842,0.3118911610705009,0.048638048176952574,0.00037093930401650325,0.049008987480969074,-1.5114159762630308e-07
3.49,-0.007135818610495701,0.3122794457780149,0.04875922612771208,0.00024976108520079475,0.04900898721291287,-1.514096538285381e-07
3.495,-0.005573612099393468,0.3125911462627891,0.04885661236094221,0.00015237417528749076,0.0490089865362297,-1.5208633700330987e-07
3.5,-0.004010038636218764,0.3128261857379805,0.04893011124168673,7.887430468789925e-05,0.04900898554637463,-1.5307619206927914e-07
3.505,-0.002445481315327746,0.3129845065672928,0.04897965067558588,2.9333743706970728e-05,0.04900898441929285,-1.542032738513499e-07
3.5100000000000002,-0.0008803236392788405,0.31306607026497696,0.04900518217557775,3.8012261812114814e-06,0.04900898340175896,-1.5522080774182934e-07
3.515,0.0006850504811667275,0.3130708574958308,0.0490066809065874,2.3018877730029976e-06,0.0490089827943604,-1.5582820629689298e-07
3.52,0.0022502573490498666,0.3129988677009397,0.04898414559103518,2.4837232681380605e-05,0.04900898282371656,-1.5579885014049832e-07
3.525,0.0038149141292043182,0.31285011775730065,0.04893759809037844,7.138517335820383e-05,0.04900898326373664,-1.5535883005762807e-07
3.5300000000000002,0.0053786357764373524,0.3126246439864078,0.04886708401381412,0.00014189994831596332,0.04900898396213008,-1.5466043661732654e-07
3.535,0.006941037808183383,0.3123225018219307,0.04877267257215496,0.00023631216996013895,0.0490089847421151,-1.5388045160324992e-07
3.54,0.008501736543453275,0.3119437657202368,0.04865445648586099,0.0003545289310275779,0.04900898541688857,-1.532056781300417e-07
3.545,0.01006034910283378,0.31148852916039155,0.04851255189925205,0.0004964339240138227,0.04900898582326587,-1.5279930083017534e-07
3.5500000000000003,0.011616493408487822,0.3109569046441585,0.048347098272938135,0.0006618875750945652,0.0490089858480327,-1.5277453400269758e-07
3.555,0.01316978818415394,0.3103490236959992,0.04815825825452994,0.0008507271924137982,0.04900898544694374,-1.5317562296335296e-07
3.56,0.01471985295514712,0.3096650368630733,0.04794621752770427,0.0010627671286439111,0.04900898465634818,-1.539662185176538e-07
