ic_index,t,v,iL
1,38.263333333333335,1.5511624603715204,-1.6830078733463998
1,38.266666666666666,1.5577718368470417,-1.6778263293347317
1,38.27,1.5643325886210147,-1.6726228418969993
1,38.27333333333333,1.5708444295535209,-1.6673975726449068
1,38.27666666666667,1.577307083499516,-1.6621506839674225
1,38.28,1.5837202843087184,-1.656882339030868
1,38.28333333333334,1.5900837758257185,-1.651592701778828
1,38.28666666666667,1.5963973118898716,-1.646281936932241
1,38.29,1.6026606563353905,-1.6409502099893198
1,38.29333333333334,1.6088735829913066,-1.635597687225586
1,38.29666666666667,1.6150358756814285,-1.6302245356939031
1,38.300000000000004,1.6211473282244369,-1.6248309232243976
1,38.303333333333335,1.6272077444337771,-1.6194170184245502
1,38.30666666666667,1.6332169381177646,-1.6139829906791043
1,38.31,1.6391747330794817,-1.6085290101501575
1,38.31333333333333,1.645080963116867,-1.6030552477770814
1,38.31666666666667,1.6509354720226768,-1.5975618752765552
1,38.32,1.6567381135844477,-1.5920490651426027
1,38.32333333333334,1.662488751584584,-1.586516990646508
1,38.32666666666667,1.6681872598002592,-1.5809658258369117
1,38.330000000000005,1.6738335220035134,-1.575395745539715
1,38.333333333333336,1.6794274319611562,-1.5698069253581748
1,38.336666666666666,1.6849688934348512,-1.5641995416728214
1,38.34,1.6904578201810803,-1.5585737716414925
1,38.343333333333334,1.6958941359511075,-1.5529297931993709
1,38.34666666666667,1.7012777744910619,-1.5472677850588994
1,38.35,1.7066086795418443,-1.5415879267098778
1,38.35333333333334,1.711886804839219,-1.535890398419365
1,38.35666666666667,1.7171121113064243,-1.5301753802469706
1,38.36,1.7222845255301578,-1.5244430348156595
1,38.36333333333334,1.7274040267569282,-1.5186935341744654
1,38.36666666666667,1.7324706222900987,-1.512927056599215
1,38.370000000000005,1.7374843261858082,-1.5071437799798177
1,38.373333333333335,1.7424451592528847,-1.501343881820363
1,38.37666666666667,1.7473531490529313,-1.4955275392390224
1,38.38,1.7522083299002413,-1.4896949289681483
1,38.38333333333333,1.7570107428618722,-1.4838462273541868
1,38.38666666666667,1.7617604357576133,-1.477981610357716
1,38.39,1.7664574631599557,-1.4721012535534816
1,38.39333333333334,1.7711018863941632,-1.4662053321303117
1,38.39666666666667,1.7756937735381926,-1.460294020891215
1,38.400000000000006,1.7802331994227723,-1.4543674942532818
1,38.403333333333336,1.7847202456313238,-1.4484259262477837
1,38.406666666666666,1.7891550005000307,-1.4424694905200857
1,38.410000000000004,1.793537559117808,-1.4364983603296841
1,38.413333333333334,1.7978680233262754,-1.4305127085502447
1,38.41666666666667,1.802146501719822,-1.4245127076695139
1,38.42,1.8063731096455329,-1.4184985297894197
1,38.42333333333334,1.8105479692032616,-1.4124703466259707
1,38.42666666666667,1.8146712092455581,-1.4064283295093583
1,38.43,1.8187429653777318,-1.400372649383866
1,38.43333333333334,1.8227633799578238,-1.394303476807909
1,38.43666666666667,1.8267326020965824,-1.3882209819540723
1,38.440000000000005,1.8306507876575218,-1.3821253346090208
1,38.443333333333335,1.834518099256855,-1.376016704173602
1,38.44666666666667,1.8383347062635615,-1.3698952596627432
1,38.45,1.8421007847993192,-1.3637611697055545
1,38.45333333333333,1.8458165177385635,-1.357614602545239
1,38.45666666666667,1.8494820947084616,-1.3514557260391302
1,38.46,1.85309771208889,-1.3452847076587324
1,38.46333333333334,1.8566635730124885,-1.3391017144896293
1,38.46666666666667,1.8601798873645985,-1.3329069132315876
1,38.470000000000006,1.863646871783324,-1.3267004701984533
1,38.473333333333336,1.867064749659472,-1.3204825513182556
1,38.47666666666667,1.8704337511366034,-1.3142533221331165
1,38.480000000000004,1.8737541131110118,-1.3080129477992883
1,38.483333333333334,1.877026079231702,-1.3017615930871949
1,38.48666666666667,1.8802498999004384,-1.2954994223813376
1,38.49,1.8834258322716917,-1.2892265996804035
1,38.49333333333333,1.8865541200722726,-1.2829432857843983
1,38.49666666666667,1.8896349429459427,-1.2766496296591732
1,38.5,1.8926685544685615,-1.2703457873014905
1,38.50333333333334,1.8956552193764806,-1.2640319150317734
1,38.50666666666667,1.8985952040345098,-1.2577081682735203
1,38.510000000000005,1.9014887764359678,-1.2513747015531973
1,38.513333333333335,1.9043362062026328,-1.245031668500347
1,38.516666666666666,1.9071377645847845,-1.238679221847493
1,38.52,1.9098937244611869,-1.23231751343018
