t,x,x_dot,theta,theta_dot,E,E_minus_E0
0.39333333333333337,1.0284282018883875,1.0790905755108797,5.539489975114912,3.404126164373717,0.5186478269068796,1.6841150146242345
0.39666666666666667,1.0320128700532867,1.0718211064228451,5.5507237492026045,3.336235861463707,0.510821659745623,1.6762888474629778
0.4,1.0355735269428976,1.0646805926428853,5.561732789030714,3.269356375171937,0.5031013738430173,1.668568561560372
0.4033333333333334,1.0391106029040127,1.0576604919717334,5.572520451477137,3.2034833671107723,0.49548403501747695,1.6609512227348318
0.4066666666666667,1.042624499046666,1.0507526466855586,5.583090085336683,3.1386122780403523,0.4879668600877642,1.653434047805119
0.41000000000000003,1.0461155872441341,1.0439492835359656,5.593445031321069,3.0747383278685856,0.48054722059603217,1.646014408313387
0.4133333333333334,1.0495842101329351,1.0372430137499948,5.6035886220589255,3.0118565156511607,0.4732226460489334,1.6386898337662883
0.4166666666666667,1.0530306811128292,1.0306268330301234,5.613524182095792,2.9499616195915386,0.4659908266935998,1.6314580144109545
0.42000000000000004,1.0564552843468178,1.0240941215542634,5.623255027894119,2.8890481970409505,0.45884961584525635,1.6243168035626112
0.42333333333333334,1.0598582747611447,1.0176386439757632,5.632784467833268,2.829110584498407,0.4517970317830792,1.6172642195004339
0.4266666666666667,1.0632398780452958,1.011254549423407,5.642115802209512,2.770142897610688,0.4448312592306648,1.6102984469480197
0.43000000000000005,1.0666002906519985,1.0049363715014152,5.651252323236031,2.7121390311723506,0.43795065043721515,1.60341783815457
0.43333333333333335,1.069939679882265,0.9986790267285541,5.660197315385452,2.655092658230754,0.43115372464526075,1.5966209123626156
0.4366666666666667,1.0732582628943248,0.9924765751196952,5.668954300737622,2.598996131023277,0.42443814965904103,1.5899053373763958
0.44,1.0765562502990944,0.9863238896587534,5.6775265764207,2.5438404187974686,0.41780193844316543,1.5832691261605203
0.44333333333333336,1.079833786258619,0.9802172517474876,5.685917120860818,2.489616628356949,0.41124403484391886,1.5767112225612736
0.4466666666666667,1.0830910077755114,0.974153093370432,5.6941288876540055,2.4363156291240124,0.404763364336483,1.5702305520538378
0.45,1.086328044692954,0.9681279970948952,5.7021648055661895,2.3839280531396234,0.3983588403247133,1.5638260280420682
0.45333333333333337,1.089545019694697,0.9621386960709606,5.710027778533193,2.332444295063414,0.3920293700391633,1.557496557756518
0.4566666666666667,1.0927420483050598,0.9561820740314867,5.717720685660734,2.2818545121736893,0.3857738600486623,1.551241047766017
0.46,1.0959192388889298,0.9502551652921066,5.725246381224432,2.2321486243674253,0.3795912214003087,1.5450584091176636
0.4633333333333334,1.0990766926517637,0.9443551547512283,5.732607694669798,2.1833163141602654,0.3734803744022778,1.5389475621196327
0.4666666666666667,1.1022145036395856,0.9384793778900345,5.739807430612243,2.135347026686526,0.3674402530633911,1.532907440780746
0.47000000000000003,1.1053327587389894,0.9326253207724827,5.746848368837074,2.0882299696991935,0.3614698092029027,1.5269369969202575
0.4733333333333334,1.108431537677137,0.9267906200453053,5.753733264299495,2.0419541135699233,0.3555680162435031,1.521035203960858
0.4766666666666667,1.1115109130217589,0.9209730629380096,5.760464847124606,1.9965081912890432,0.34973387270008005,1.5152010604174349
0.48000000000000004,1.1145709501811538,0.9151705872628774,5.767045822607406,1.951880698465549,0.3439664053763229,1.5094335930936778
0.48333333333333334,1.11761170740419,0.9093812814149655,5.773478871212787,1.9080598933271102,0.338264672280832,1.5037318599981868
0.4866666666666667,1.1206332357803035,0.9036033843721055,5.779766648575542,1.8650337967200623,0.3326277652739829,1.4980949529913377
0.49000000000000005,1.123635579239499,0.8978352856949039,5.785911785500359,1.8227901921094156,0.32705481245639917,1.492522000173754
0.49333333333333335,1.1266187745523497,0.8920755255267417,5.791916887961821,1.781316625578849,0.32154498030952805,1.4870121680268829
0.4966666666666667,1.129582851329998,0.886322794593775,5.797784537104411,1.7406004058307103,0.3160974755984679,1.4815646633158228
0.5,1.132527832024154,0.8805759342049347,5.803517289242506,1.70062860418602,0.31071154704687964,1.4761787347642343
0.5033333333333334,1.1354537319270972,0.8748339362519262,5.809117675860382,1.661388054584467,0.3053864867935272,1.470853674510882
0.5066666666666667,1.1383605591716748,0.8690959432092301,5.814588203612211,1.6228653535844135,0.30012163163972494,1.4655888193570799
0.51,1.1412483147313035,0.8633612481341015,5.819931354322062,1.5850468603628896,0.29491636409674293,1.4603835518140977
0.5133333333333334,1.144116992419968,0.8576292946665705,5.8251495849839,1.547918696715595,0.28977011324200236,1.455237300959357
0.5166666666666667,1.1469665788922212,0.8518996770294418,5.830245327761587,1.5114667470569032,0.28468235539271886,1.4501495431100737
0.52,1.1497970536431854,0.8461721400282953,5.8352209899888825,1.4756766584198557,0.279652614605495,1.4451198023228498
0.5233333333333333,1.1526083890085512,0.8404465790514851,5.840078954169443,1.4405338404561647,0.2746804630102332,1.4401476507275879
0.5266666666666667,1.1554005501645777,0.8347230400701406,5.844821577976821,1.406023465436212,0.2697655209866357,1.4352327087039904
