t,x,theta
0.0,0.0,2.941592653589793
0.0033333333333333,-0.0003240291523495,2.940568981689882
0.0066666666666666,-0.0012961503009252,2.937493655416387
0.01,-0.0029157993732997,2.932364002113
0.0133333333333333,-0.0051824870494378,2.9251775672074785
0.0166666666666666,-0.0080951169340544,2.91593556478209
0.02,-0.0116517398101738,2.9046441740010085
0.0233333333333333,-0.0158495536391303,2.891314539110309
0.0266666666666666,-0.0206849035605676,2.8759627694379715
0.03,-0.0261532818924395,2.8586099393938795
0.0333333333333333,-0.0322493281310092,2.839282088469819
0.0366666666666666,-0.03896682895085,2.818010221239481
0.04,-0.0462987182048445,2.79483030735846
0.0433333333333333,-0.054170370907699,2.769991121731172
0.0466666666666666,-0.0621835053639398,2.744750779653189
0.05,-0.0703057584332839,2.719221289702915
0.0533333333333333,-0.0785535681369668,2.693363976058435
0.0566666666666666,-0.0869438017958799,2.667139967719472
0.06,-0.0954924390024198,2.640514540819236
0.0633333333333333,-0.1042137413365474,2.613459205044422
0.0666666666666666,-0.1131219004872787,2.5859474062168424
0.07,-0.1222376778572477,2.557937630450425
0.0733333333333333,-0.1315753992403169,2.529407200176931
0.0766666666666666,-0.1411418205482952,2.500355210876727
0.08,-0.150934611494917,2.4708065659168104
0.0833333333333333,-0.1609248159234715,2.440857550521739
0.0866666666666666,-0.1710840152741767,2.410600509132756
0.09,-0.181388040753421,2.3801138481030337
0.0933333333333333,-0.1918135159260537,2.349471333445479
0.0966666666666666,-0.2023368108053232,2.318744249570332
0.1,-0.2129251941868981,2.2880202076581484
0.1033333333333333,-0.2235478025811088,2.2573801815437906
0.1066666666666666,-0.2341784066355981,2.2268913377986976
0.11,-0.2447946342884452,2.196608535878741
0.1133333333333333,-0.2553779707681664,2.1665743281242245
0.1166666666666666,-0.2659137585937141,2.136818959759888
0.12,-0.2763903523229417,2.1073630101751983
0.1233333333333333,-0.2868101292535238,2.0782065903339557
0.1266666666666666,-0.2971917559418645,2.049323257492329
0.13,-0.3075510000132933,2.020691673547802
0.1333333333333333,-0.3178998486059587,1.992297239397679
0.1366666666666667,-0.3282465083708286,1.9641320949390877
0.14,-0.3385954054716896,1.93619511906898
0.1433333333333333,-0.3489439528201407,1.908495005582041
0.1466666666666666,-0.3592852306595433,1.881043824876488
0.15,-0.3696184198576814,1.8538456002373136
0.1533333333333333,-0.3799423988774659,1.8269042593008131
0.1566666666666666,-0.3902555951036972,1.8002238009017917
0.16,-0.4005559848430639,1.7738082950735634
0.1633333333333333,-0.4108413429340176,1.747661660427014
0.1666666666666666,-0.421111897299423,1.7217850120536071
0.17,-0.4313659237072458,1.69618029007904
0.1733333333333333,-0.4416012261466088,1.670849470502599
0.1766666666666666,-0.451816038266728,1.6457938291141316
0.18,-0.4620090233769129,1.6210139414940483
0.1833333333333333,-0.4721792744465661,1.59650968301332
0.1866666666666666,-0.4823263137402465,1.57228022894293
0.19,-0.4924460474148274,1.5483245908396264
0.1933333333333333,-0.5025252110631896,1.5246407136544606
0.1966666666666666,-0.5125496737518291,1.5012239114418393
0.2,-0.5225052013802463,1.4780671270627102
0.2033333333333333,-0.5323774566809438,1.455160932184564
0.2066666666666667,-0.5421519992194284,1.432493527281433
0.21,-0.5518142853942093,1.4100507416338923
0.2133333333333333,-0.5613496684367998,1.387816033329059
0.2166666666666666,-0.5707433984117161,1.3657704892605915
0.22,-0.5799816569769337,1.3438933101096169
0.2233333333333333,-0.5890634478859256,1.3221713654084444
0.2266666666666666,-0.5979961643501488,1.3005989788683878
0.23,-0.6067872420443322,1.2791713450516553
0.2333333333333333,-0.6154440247319626,1.2578843862433695
0.2366666666666667,-0.6239737642652844,1.23673475245157
0.24,-0.6323836205852997,1.2157198214072111
0.2433333333333333,-0.6406806617217686,1.194837698564163
0.2466666666666666,-0.6488718637932087,1.174087217099212
0.25,-0.6569641110068956,1.1534679379120591
0.2533333333333333,-0.6649641956588626,1.1329801496253218
0.2566666666666667,-0.6728788181339007,1.1126248685845326
0.26,-0.6807145869055586,1.0924038388581407
0.2633333333333333,-0.6884780185361432,1.0723195322375092
0.2666666666666666,-0.6961755376767186,1.0523751482369186
0.27,-0.7038209259901941,1.032587480053773
0.2733333333333334,-0.7114357191442323,1.0129872395200443
0.2766666666666666,-0.7190296275218632,0.9935854756948908
0.28,-0.7266041327771343,0.9743800363848066
0.2833333333333333,-0.7341527675760894,0.9553560520562048
0.2866666666666667,-0.7416756558959853,0.9365097664873976
0.29,-0.7491694188570678,0.917828818800266
0.2933333333333333,-0.756630173426462,0.8993010031024591
0.2966666666666667,-0.7640612686458095,0.8809283832712451
0.3,-0.7714725412199852,0.8627259811565817
0.3033333333333333,-0.7788691619968292,0.8447004717289835
0.3066666666666667,-0.7862515444995786,0.8268487273074393
0.31,-0.7936216174318488,0.8091709025448836
0.3133333333333333,-0.8009828796102987,0.7916706966927337
0.3166666666666667,-0.8083374785114015,0.7743488455231098
0.32,-0.815687824593751,0.7572071814274938
0.3233333333333333,-0.8230381945778381,0.7402519611301318
0.3266666666666666,-0.830391203845688,0.7234857472019769
0.33,-0.8377484752702191,0.7069090277722697
0.3333333333333333,-0.845113379080987,0.690526588043882
0.3366666666666666,-0.8524859730912343,0.6743350197940234
0.34,-0.8598667840030638,0.6583321689077115
0.3433333333333334,-0.8672574982443655,0.6425188320984325
0.3466666666666667,-0.874658475154314,0.6268923395568538
0.35,-0.8820708876002203,0.6114523710097063
0.3533333333333333,-0.8894970385183348,0.596201608257927
0.3566666666666667,-0.896937992568975,0.5811394929962379
0.36,-0.904394150833818,0.5662637974799762
0.3633333333333333,-0.911867379308756,0.5515762858991361
0.3666666666666667,-0.9193567891388436,0.5370710503974568
0.37,-0.9268619231883471,0.5227433951990652
0.3733333333333333,-0.934383304254277,0.508591348919595
0.3766666666666667,-0.9419205658755146,0.4946103327112561
0.38,-0.9494736771050188,0.4807968436204014
0.3833333333333333,-0.9570440763206898,0.4671516213306803
