t,theta1,theta1_dot,theta2,theta2_dot
4.605,0.5508350230424547,1.2413818129492118,0.7343324826592784,0.225057378630245
4.6075,0.5539248351513709,1.230433085745787,0.7348831204721884,0.2155119125577422
4.61,0.5569870547414018,1.219307249007576,0.7354102514746479,0.2062531215949707
4.6125,0.560021238750989,1.2080056304188005,0.7359145945996542,0.1972793909524627
4.615,0.5630269482804451,1.1965296085441908,0.7363968628081099,0.1885889845906078
4.6175,0.5660037485919449,1.18488061282902,0.7368577630888214,0.1801800452196776
4.62,0.5689512091095341,1.17306012359907,0.7372979964585006,0.1720505942998013
4.6225000000000005,0.5718689034191216,1.1610696720606597,0.7377182579617633,0.1641985320409873
4.625,0.5747564092684829,1.1489108403006347,0.73811923667113,0.1566216374031131
4.6275,0.5776133085672633,1.136585261286353,0.7385016156870265,0.1493175680959179
4.63,0.5804391873869703,1.1240946188657148,0.7388660721377825,0.1422838605790216
4.6325,0.5832336359609821,1.1114406477671288,0.7392132771796327,0.1355179300619034
4.635,0.5859962486845394,1.0986251335995467,0.7395438959967161,0.1290170705039222
4.6375,0.5887266241147533,1.0856499128524275,0.7398585878010768,0.1227784546142974
4.64,0.5914243649705977,1.0725168728957744,0.740158005832663,0.1167991338521271
4.6425,0.5940890795953387,1.059227933605859,0.740442793928146,0.111076088446361
4.6450000000000005,0.5967203830961785,1.0457850265577342,0.7407135832199931,0.105606289019185
4.6475,0.5993178908399139,1.0321901773122744,0.7409710073864367,0.1003864734188087
4.65,0.6018812236268458,1.018445448113156,0.7412156912134613,0.0954132976478613
4.6525,0.6044100080645284,1.0045529334528795,0.7414482497422344,0.0906833477518462
4.655,0.6069038765677769,0.9905147600727312,0.7416692882691068,0.0861931398191267
4.6575,0.6093624673586608,0.9763330869628216,0.7418794023456124,0.0819391199809395
4.66,0.6117854244665104,0.9620101053620468,0.7420791777784687,0.077917664411382
4.6625000000000005,0.6141723977279107,0.9475480387581215,0.7422691906295756,0.074125079327423
4.665,0.6165230427867044,0.9329491428875673,0.7424500072160171,0.0705576009888979
4.6675,0.6188370210939943,0.9182157057356932,0.7426221841100598,0.0672113956985052
4.67,0.621113999908137,0.903350047536636,0.7427862681391537,0.064082559801815
4.6725,0.6233536522947501,0.8883545207733144,0.7429427963859322,0.06116711968726
4.675,0.6255556571267055,0.8732315101774746,0.7430922961882114,0.0584610317861439
4.6775,0.6277196990841356,0.8579834327296455,0.7432352851389912,0.0559601825726331
4.68,0.6298454686544273,0.842612737659183,0.7433722710864543,0.0536603885637649
4.6825,0.6319326621798975,0.8271218785110308,0.7435037518652446,0.0515574647335446
4.6850000000000005,0.6339809817063989,0.8115133042322441,0.7436302154698153,0.049647248322646
4.6875,0.6359901353852709,0.7957895155156487,0.7437521396743842,0.0479254598578817
4.69,0.6379598378692646,0.779953026322533,0.7438699910807588,0.0463877957569679
4.6925,0.6398898103156732,0.7640063632207024,0.7439842251084984,0.0450299299377277
4.695,0.6417797803863382,0.7479520653844344,0.7440952859949147,0.0438475138180863
4.6975,0.6436294822476434,0.7317926845945238,0.7442036067950709,0.0428361763160754
4.7,0.6454386565705205,0.7155307852382373,0.7443096093817827,0.0419915238498294
4.7025,0.6472070505304439,0.6991689443093595,0.7444137044456175,0.0413091403375885
4.705,0.6489344178074355,0.682709751408146,0.7445162914948946,0.0407845871976962
4.7075000000000005,0.650620518586061,0.666155808741365,0.7446177588556857,0.0404134033486013
4.71,0.652265119554294,0.6495097261266995,0.7447184837224676,0.0401911164394489
4.7125,0.6538679935431428,0.6327741092875866,0.7448188329905558,0.0401132701948735
4.715,0.6554289195575008,0.6159515831525767,0.7449191629741904,0.0401753721809762
4.7175,0.656947683261031,0.5990447755823735,0.7450198186004865,0.0403729291384683
4.72,0.6584240769965973,0.5820563156332148,0.7451211333855895,0.0407014508312902
4.7225,0.659857899786268,0.5649888335568254,0.7452234294346747,0.0411564500466113
4.7250000000000005,0.6612489573313118,0.5478449608004581,0.7453270174419471,0.0417334425948298
4.7275,0.6625970620122007,0.5306273300068765,0.7454321966906418,0.0424279473095727
4.73,0.6639020328886102,0.5133385750143361,0.7455392550530238,0.0432354860476966
4.7325,0.6651636956994164,0.4959813308566276,0.745648468990388,0.0441515836892861
4.735,0.6663818828626997,0.4785582337630276,0.7457601035530589,0.0451717681376559
4.7375,0.6675564333960007,0.4610719199988357,0.7458744125779702,0.0462915725860353
4.74,0.6686871922901952,0.4435250202416053,0.7459916401505987,0.0475065470961445
4.7425,0.6697740110969731,0.4259201680238331,0.7461120191607366,0.0488122422788067
4.745,0.6708167480342576,0.4082599945028473,0.7462357712228614,0.0502042185581393
4.7475000000000005,0.6718152679411947,0.3905471273460464,0.7463631067998376,0.051678048281441
4.75,0.6727694422781538,0.3727841907308802,0.7464942252029168,0.0532293157191937
4.7525,0.673679149126729,0.3549738053448307,0.7466293145917372,0.0548536170650636
4.755,0.6745442731897364,0.3371185883854563,0.7467685519743246,0.0565465604358978
4.7575,0.6753647057912172,0.3192211535603415,0.7469121032070913,0.0583037658717287
4.76,0.6761403448764348,0.3012841110871473,0.7470601229948369,0.060120865335769
4.7625,0.6768710949747876,0.2833100677068039,0.7472127549824698,0.0619935023104617
4.765,0.6775568667513899,0.2653016275996382,0.7473701327976573,0.0639173277004404
4.7675,0.6781975772715548,0.2472613929524058,0.7475323793723355,0.0658880024326423
4.7700000000000005,0.6787931501549781,0.2291919627728827,0.7476996066930929,0.0679011970180471
4.7725,0.6793435155458456,0.2110959327875032,0.7478719158868198,0.0699525910561064
4.775,0.6798486101128335,0.1929758954413406,0.7480493972207084,0.0720378732347465
4.7775,0.6803083770491065,0.1748344398981525,0.748232130102253,0.074152741330363
4.78,0.6807227660723199,0.1566741520403292,0.7484201830792496,0.0762929022078267
4.7825,0.6810917334246178,0.1384976144689449,0.7486136138397962,0.0784540718204775
4.785,0.6814152418726345,0.1203074065037067,0.7488124692122927,0.080631975210131
4.7875000000000005,0.6816932606964305,0.1021061043345757,0.749016785189829,0.0828223459744619
4.79,0.6819257653657858,0.083896285005055,0.7492265876395361,0.0850209143634044
4.7925,0.6821127376358088,0.0656805252209147,0.7494418920912403,0.0872234144560233
4.795,0.6822541657598679,0.0474614002404715,0.7496627032829898,0.0894255839805866
4.7975,0.6823500444583045,0.0292414845213559,0.7498890152319033,0.0916231613874756
4.8,0.6824003749184329,0.0110233517205634,0.7501208112341695,0.0938118858491783
4.8025,0.6824051647945407,-0.0071904253055969,0.7503580638650479,0.0959874972602959
4.805,0.6823644282078887,-0.0253972745014508,0.7506007349788677,0.0981457362375362
4.8075,0.6822781857467106,-0.0435946246120103,0.7508487757090293,0.1002823441197202
4.8100000000000005,0.6821464644662134,-0.061779905182929,0.7511021264680026,0.1023930629677766
4.8125,0.6819692978885772,-0.0799505465605207,0.7513607169473282,0.1044736355647438
4.815,0.6817467259129251,-0.0981039784792638,0.7516244662695483,0.1065198006013165
4.8175,0.6814787946393766,-0.1162376250687023,0.7518932833501903,0.1085272810579384
4.82,0.6811655566764017,-0.1343489088765714,0.752167066325843,0.1104917965355575
4.8225,0.6808070711046242,-0.1524352515612185,0.7524457025379445,0.1124090608099578
4.825,0.6804034034730574,-0.1704940738554349,0.7527290685380619,0.1142747816353774
4.8275,0.6799546257991045,-0.1885227955664035,0.7530170300878888,0.1160846607445034
4.83,0.679460816568558,-0.2065188355757508,0.7533094421592476,0.117834393848477
4.8325000000000005,0.6789220607356001,-0.2244796118395015,0.7536061489340875,0.1195196706368888
4.835,0.6783384497228035,-0.2424025413880982,0.7539069838044862,0.1211361747777813
4.8375,0.6777100814211295,-0.2602850403264203,0.7542117693726487,0.1226795839176501
4.84,0.677037060188031,-0.2781245238786927,0.7545203174528654,0.1241455697452543
4.8425,0.6763194966978167,-0.2959184076310725,0.7548324292194349,0.1255297979091853
4.845,0.6755575081529407,-0.3136640984564046,0.7551478949215573,0.1268279109447994
4.8475,0.6747512183236993,-0.3313590007237721,0.7554664937782932,0.128035541456387
4.8500000000000005,0.6739007574498176,-0.3490005201845018,0.7557879940746928,0.1291483187261072
4.8525,0.6730062622404489,-0.3665860639721834,0.7561121531617973,0.1301618687139887
4.855,0.6720678758741737,-0.3841130406026883,0.756438717456638,0.1310718140579308
4.8575,0.6710857479990021,-0.4015788599741254,0.7567674224422369,0.1318737740737016
4.86,0.6700600347323709,-0.4189809333668916,0.7570979926676065,0.1325633647549397
4.8625,0.6689908986611466,-0.4363166734436213,0.7574301417477491,0.1331361987731528
4.865,0.6678785088416223,-0.4535834942492369,0.7577635723636582,0.1335878854777188
4.8675,0.6667230407995208,-0.4707788112108986,0.7580979762623171,0.133914030895885
4.87,0.6655246763003317,-0.4879000479183741,0.7584330345761595,0.1341102518367036
4.8725000000000005,0.6642836036981128,-0.504944626851929,0.7587684170758802,0.1341721552050186
4.875,0.6630000181637816,-0.5219099652254606,0.7591037818959664,0.1340953299545649
4.8775,0.6616741211866944,-0.5387934902721785,0.759438776374484,0.133875379819953
4.88,0.660306120571856,-0.5555926393275621,0.7597730370574887,0.1335079234924913
4.8825,0.6588962304399159,-0.5723048598294087,0.7601061896990274,0.1329885946201848
4.885,0.6574446712271725,-0.5889276093177861,0.760437849261138,0.1323130418077367
4.8875,0.655951669685569,-0.6054583554350796,0.7607676199138487,0.1314769286165465
4.89,0.6544174588826972,-0.6218945759259451,0.7610950950351788,0.1304759335647124
4.8925,0.6528422782017936,-0.6382337586373558,0.7614198572111384,0.1293057501270284
4.8950000000000005,0.6512263733417433,-0.6544734015185615,0.7617414782357282,0.127962086734987
4.8975,0.6495699962217176,-0.6706110147733334,0.7620595192913227,0.126440671794386
4.9,0.64787340435988,-0.6866441377567523,0.7623735319994012,0.1247372929735178
4.9025,0.6461368625821101,-0.7025703048170256,0.7626830550467708,0.1228477173995308
4.905,0.6443606418818205,-0.7183870675283736,0.7629876165467838,0.1207677436081485
4.9075,0.6425450190645846,-0.7340920022001313,0.7632867347372657,0.118493219068052
4.91,0.6406902767481317,-0.749682709876794,0.763579917980516,0.1160200401808749
4.9125000000000005,0.638796703362352,-0.7651568163379777,0.7638666647633072,0.1133441522812082
4.915,0.6368645931492937,-0.7805119720984367,0.7641464636968855,0.1104615496365984
4.9175,0.6348942461631618,-0.7957458524080789,0.764418793516971,0.1073682754475444
4.92,0.6328859682703227,-0.8108561572519286,0.7646831230837566,0.1040604218475042
4.9225,0.6308400711492983,-0.825840611350169,0.7649389113819094,0.1005341299028868
4.925,0.628756872290772,-0.8406969641580997,0.7651856075205697,0.096785589613061
4.9275,0.6266366946201859,-0.855422995224194,0.7654226515301877,0.0928110536955618
4.93,0.6244798657115366,-0.8700165300915884,0.7656494758876443,0.0886068784029921
4.9325,0.6222867205610463,-0.8844754039732522,0.7658654996028483,0.0841694298552223
4.9350000000000005,0.6200575992999323,-0.8987974887288224,0.7660701332288987,0.0794951534337739
4.9375,0.6177928468845989,-0.9129806968861918,0.766262779527887,0.0745805841313921
4.94,0.6154928130966348,-0.9270229816415232,0.7664428334708979,0.0694223465520399
4.9425,0.6131578525428188,-0.9409223368592152,0.7666096822380084,0.0640171549109106
4.945,0.610788324655113,-0.9546767970719408,0.7667627052182886,0.0583618130344134
4.9475,0.6083845936906696,-0.9682844374806092,0.7669012740098011,0.0524532143601884
4.95,0.6059470287318244,-0.9817433739544038,0.7670247524196016,0.0462883419370908
4.9525,0.6034760036861033,-0.9950517630307444,0.7671324964637378,0.0398642684252075
4.955,0.6009718972862157,-1.008207801915325,0.767223854367251,0.0331781560958395
4.9575000000000005,0.5984350927816835,-1.021209730346622,0.7672981672692624,0.0262272629869303
4.96,0.5958659762319339,-1.0340558438426788,0.7673547730550814,0.0190089858976592
4.9625,0.5932649403773675,-1.046744473321776,0.7673929974582807,0.0115207919173593
4.965,0.5906323820611438,-1.0592739965245717,0.7674121600822204,0.0037602567554478
4.9675,0.5879687015487124,-1.0716428416754162,0.7674115759683334,-0.0042749230823443
4.97,0.5852743025278209,-1.0838494874823188,0.7673905555961271,-0.0125869302939506
4.9725,0.5825495921085064,-1.0958924631369815,0.7673484048831819,-0.0211778267809914
4.9750000000000005,0.5797949808231031,-1.1077703483147696,0.7672844251851518,-0.0300495536487537
4.9775,0.577010882626239,-1.1194817731747235,0.7671979132957646,-0.0392039312061996
4.98,0.5741977148948326,-1.1310254183595725,0.7670881614468215,-0.0486426589659764
4.9825,0.5713558984281008,-1.1424000149957048,0.7669544573081971,-0.0583673156443936
4.985,0.5684858574475498,-1.1536043446932,0.7667960839878399,-0.0683793591614496
4.9875,0.5655880193987981,-1.164637239262463,0.7666123205234975,-0.0786801258795884
4.99,0.5626628125964916,-1.175497577736366,0.7664024477262473,-0.0892708176230098
4.9925,0.5597106707505564,-1.1861842937435894,0.7661657369691655,-0.1001525128855421
4.995,0.5567320305992144,-1.1966963718529573,0.7659014560812447,-0.1113261639375692
4.9975000000000005,0.553727330725971,-1.2070328458096475,0.7656088722842352,-0.1227925932840955
5.0,0.5506970115596124,-1.2171927985352031,0.7652872521926447,-0.1345524936647576
5.0025,0.5476415153742016,-1.2271753621275436,0.7649358618137376,-0.1466064280538364
5.005,0.5445612862890871,-1.2369797178609383,0.7645539665475364,-0.1589548296602284
5.0075,0.5414567702688928,-1.2466050961860378,0.76414083118682,-0.1715980019274794
5.01,0.5383284151235282,-1.2560507767298417,0.7636957199171254,-0.18453611853375
5.0125,0.5351766705081784,-1.2653160882957302,0.7632178963167462,-0.197769223391851
5.015,0.5320019879233135,-1.2744004088634349,0.762706623356734,-0.2112972306492068
5.0175,0.52880482071468,-1.2833031655890657,0.762161163400897,-0.2251199246878929
5.0200000000000005,0.5255856221441645,-1.2920238245319582,0.7615807833754199,-0.2392369757244032
5.0225,0.5223448434152225,-1.3005618759629671,0.7609647601541223,-0.2536479575130771
5.025,0.5190829445948048,-1.3089168889073943,0.7603123514652195,-0.2683522626604364
5.0275,0.5158003866518593,-1.3170884715958195,0.7596228172288669,-0.2833491673420991
5.03,0.5124976307101319,-1.3250762676451249,0.7588954215576872,-0.2986378373203875
5.0325,0.5091751380481745,-1.3328799560584723,0.7581294327567721,-0.3142173279442862
5.035,0.5058333700993372,-1.340499251225327,0.7573241233236804,-0.3300865841494847
5.0375000000000005,0.502472788451775,-1.3479339029214363,0.7564787699484397,-0.3462444404583397
5.04,0.4990938548484457,-1.3551836963088393,0.7555926535135454,-0.3626896209798906
5.0425,0.4956970311871054,-1.3622484519358735,0.7546650590939609,-0.3794207394098782
5.045,0.4922827795203169,-1.369128025737159,0.7536952759571179,-0.3964362990307026
5.0475,0.4888515620554405,-1.3758223090336157,0.7526825975629158,-0.4137346927114717
5.05,0.4854038411546436,-1.3823312285324454,0.7516263215637227,-0.4313142029079522
5.0525,0.4819400793348903,-1.388654746327151,0.7505257498043737,-0.4491730016626191
5.055,0.4784607392679524,-1.3947928598975172,0.7493801883221735,-0.4673091506046056
5.0575,0.4749662837803985,-1.400745602109629,0.7481889473468931,-0.4857206009497539
5.0600000000000005,0.471457175853603,-1.4065130412158555,0.746951341300773,-0.5044051935005702
5.0625,0.4679338786237426,-1.4120952808548588,0.7456666887985217,-0.523360658646244
5.065,0.4643968542030011,-1.417492443463321,0.7443343162958698,-0.542584655882938
5.0675,0.4608465612700018,-1.422704605815902,0.7429535669313798,-0.5620749090809487
5.07,0.4572834645666716,-1.427731920462443,0.7415237719180903,-0.5818289098594118
5.0725,0.4537080286808478,-1.4325745692637537,0.7400442681192463,-0.601844052865493
5.075,0.4501207171415244,-1.4372327532595863,0.7385144007381699,-0.6221176614708291
5.0775,0.4465219924188614,-1.441706692668621,0.7369335233182637,-0.642646987771471
5.08,0.4429123159241752,-1.4459966268884803,0.7353009977430067,-0.6634292125879411
5.0825000000000005,0.4392921480099475,-1.4501028144957169,0.7336161942359586,-0.6844614454651832
5.085,0.435661947969821,-1.4540255332458194,0.7318784913607573,-0.7057407246725833
5.0875,0.4320221740385962,-1.4577650800732154,0.730087276021118,-0.7272640172039931
5.09,0.4283732833922399,-1.4613217710912627,0.7282419434608367,-0.7490282187776766
5.0925,0.4247157321478752,-1.4646959415922594,0.7263418972637856,-0.7710301538363713
5.095,0.4210499753637915,-1.467887946047434,0.7243865493539182,-0.7932665755472266
5.0975,0.4173764670394345,-1.4708981581069551,0.722375319995264,-0.815734165801866
5.1000000000000005,0.4136956601154151,-1.4737269705999232,0.7203076377919332,-0.8384295352163322
5.1025,0.4100080064735055,-1.476374795534374,0.7181829396881145,-0.8613492231311105
5.105,0.4063139569366353,-1.4788420640972817,0.7160006709680733,-0.8844896976111531
5.1075,0.4026139612689008,-1.481129226654551,0.7137602852561565,-0.9078473554458228
5.11,0.3989084681279555,-1.483236752855662,0.7114612446426111,-0.9314185232481142
5.1125,0.395197922542167,-1.4851651298818722,0.7091030274993047,-0.9551995541277783
5.115,0.3914827729713495,-1.4869148328312518,0.7066851123856707,-0.979186744926256
5.1175,0.3877634689503612,-1.488486350603051,0.7042069815544595,-1.003376290713861
5.12,0.3840404580236438,-1.4898801973079794,0.7016681283814451,-1.0277643320204763
5.1225000000000005,0.3803141857452305,-1.4910969122682003,0.6990680573654314,-1.0523469548354951
5.125,0.3765850956787434,-1.492137060017334,0.6964062841282495,-1.0771201906078445
5.1275,0.3728536293973883,-1.4930012303004574,0.6936823354147547,-1.1020800162460138
5.13,0.369120226483965,-1.493690038074103,0.6908957490928335,-1.127222354117992
5.1325,0.3653853245308558,-1.49420412350626,0.6880460741533956,-1.1525430720513388
5.135,0.361649359140037,-1.4945441519763731,0.685132870710382,-1.1780379833331132
5.1375,0.3579127639230672,-1.494710814075344,0.6821557100007565,-1.2037028467099455
5.14,0.3541759705010993,-1.49470482560553,0.6791141743845146,-1.229533366387965
5.1425,0.3504394085048685,-1.4945269275807445,0.6760078573446744,-1.2555251920328727
5.1450000000000005,0.3467035055747025,-1.4941778862262574,0.6728363634872845,-1.2816739187698765
5.1475,0.3429686873605172,-1.493658492978795,0.6695993085414209,-1.3079750871837204
5.15,0.3392353775218128,-1.4929695644865393,0.6662963193591833,-1.3344241833187107
5.1525,0.3355039977276829,-1.4921119426091287,0.662927033915703,-1.3610166386786522
5.155,0.3317749676568041,-1.4910864944176576,0.6594911013091338,-1.3877478302269215
5.1575,0.3280487024010776,-1.4898941783328792,0.6559881854887053,-1.4146130436105695
5.16,0.3243256177161153,-1.4885359971814167,0.6524179571743653,-1.4416075139800968
5.1625000000000005,0.320606131905454,-1.487012910980104,0.6487800915405382,-1.468726464115645
5.165,0.31689065952549,-1.4853259398551562,0.6450742776723514,-1.4959650359395802
5.1675,0.3131796113567633,-1.483476164607041,0.6413002186080128,-1.5233182901712203
5.17,0.309473394403967,-1.481464726710482,0.637457631338819,-1.550781206326766
5.1725,0.3057724118959369,-1.4792928283144566,0.6335462468091455,-1.578348682719379
5.175,0.3020770632856616,-1.4769617322421982,0.6295658099164568,-1.6060155364591049
5.1775,0.2983877442502723,-1.4744727619911917,0.6255160795112961,-1.6337765034529497
5.18,0.2947048466910534,-1.4718273017331798,0.6213968283972956,-1.6616262384048033
5.1825,0.2910287587334316,-1.469026796314156,0.6172078433311661,-1.689559314815516
5.1850000000000005,0.2873598647269856,-1.4660727512543714,0.6129489250227064,-1.7175702249828322
5.1875,0.2836985452454415,-1.4629667327483311,0.6086198881347993,-1.7456533800014171
5.19,0.2800451770866697,-1.4597103676647922,0.6042205612834067,-1.773803109762888
5.1925,0.2764001332726933,-1.4563053435467697,0.5997507870375811,-1.8020136629557453
5.195,0.2727637830496781,-1.452753408611529,0.5952104219194518,-1.8302792070654508
5.1975,0.2691364918879429,-1.4490563717505949,0.5905993364042391,-1.858593828374349
5.2,0.2655186164765043,-1.4452161932365324,0.5859174207517925,-1.886951423933283
5.2025,0.2619105091420375,-1.4412349759719576,0.5811645779802135,-1.915345716264213
5.205,0.2583125265323139,-1.4371147827826454,0.5763407145575161,-1.9437704682586696
5.2075000000000005,0.2547250180369167,-1.4328577909752338,0.5714457554136404,-1.972219295234774
5.21,0.251148325618952,-1.4284662949341769,0.5664796441487875,-2.000685661814185
5.2125,0.2475827838150454,-1.4239427061217396,0.5614423430334143,-2.029162881922133
5.215,0.2440287197353508,-1.4192895530780103,0.5563338330082458,-2.057644118787347
5.2175,0.24048645306354,-1.4145094814208872,0.5511541136842607,-2.086122384942134
5.22,0.2369562960568133,-1.40960525384609,0.545903203342706,-2.1145905422223032
5.2225,0.2334385535458888,-1.4045797501271489,0.5405811389350824,-2.1430413017672394
5.2250000000000005,0.2299335229350119,-1.3994359671154148,0.5351879760831569,-2.17146722401984
5.2275,0.226441494201951,-1.3941770187400555,0.5297237890789579,-2.19986071872654
5.23,0.2229627498979938,-1.3888061360080497,0.5241886708847686,-2.2282140449373435
5.2325,0.2194975651479563,-1.3833266670041977,0.5185827331331414,-2.256519311005756
5.235,0.2160462076501727,-1.377742076891111,0.5129061061268813,-2.2847684745888595
5.2375,0.2126089376765053,-1.3720559479092234,0.5071589388390627,-2.312953342647237
5.24,0.2091860052663565,-1.3662720036078817,0.5013414024030419,-2.341065533746574
5.2425,0.2057776411608531,-1.3603942312050528,0.4954537002986046,-2.369096291272428
5.245,0.2023840808115924,-1.3544266951710793,0.4894960381872775,-2.397036774812417
5.2475000000000005,0.1990055492440929,-1.3483736044588586,0.4834686444928315,-2.424877950109141
5.25,0.1956422583391691,-1.3422393314070509,0.4773717739037034,-2.4526105592665397
5.2525,0.1922944068329278,-1.3360284117400738,0.4712057073729893,-2.4802251207499166
5.255,0.1889621803167772,-1.3297455445681172,0.4649707521184594,-2.507711929385877
5.2575,0.1856457512374163,-1.3233955923871257,0.4586672416225412,-2.535061056362402
5.26,0.1823452788968454,-1.3169835810788162,0.4522955356323366,-2.562262349228771
5.2625,0.1790609094523559,-1.31051469991066,0.445856020159604,-2.58930543189564
5.265,0.1757927759165401,-1.3039943015359017,0.439349107480777,-2.616179704634966
5.2675,0.1725409981572818,-1.297427901993539,0.4327752361369454,-2.642874344080081
5.2700000000000005,0.1693056828977644,-1.2908211807083416,0.426134870933872,-2.669378303225625
5.2725,0.1660869237164673,-1.2841799804908416,0.4194285029419847,-2.6956803114275787
5.275,0.1628848010471626,-1.277510307537328,0.4126566494963707,-2.721768874403286
5.2775,0.1596993821789231,-1.270818331429863,0.405819854196792,-2.7476322742313943
5.28,0.1565307159432596,-1.2641103356178909,0.3989186936491358,-2.7732586362348006
5.2825,0.1533788277906685,-1.2573927816980628,0.391953783457588,-2.798635809724649
5.285,0.1502437375506654,-1.2506724778342275,0.384925756131756,-2.8237511408418365
5.2875000000000005,0.1471254466868823,-1.2439563591420009,0.3778352777599789,-2.8485917995668566
5.29,0.1440239376101257,-1.2372514787573754,0.3706830488910786,-2.8731447925387226
5.2925,0.1409391736783728,-1.2305650078367163,0.3634698045343523,-2.8973969630549954
5.295,0.1378710991967798,-1.2239042355567766,0.3561963141595901,-2.921334991071721
5.2975,0.1348196394176724,-1.2172765691146776,0.3488633816970544,-2.944945393203499
5.3,0.1317847005405554,-1.2106895337279286,0.3414718455375009,-2.968214522723417
5.3025,0.1287661697121031,-1.2041507726344085,0.3340225785321576,-2.991128569563116
5.305,0.1257639150261687,-1.1976680470923833,0.3265164879927459,-3.0136735603127227
5.3075,0.1227777855237753,-1.191249236380488,0.3189545156914589,-3.035835358220919
5.3100000000000005,0.1198076111931234,-1.1849023377977437,0.311337637860981,-3.057599663194882
5.3125,0.1168532029695878,-1.1786354666635486,0.3036668651944791,-3.0789520118003084
5.315,0.1139143527357146,-1.1724568563176738,0.2959432428455948,-3.099877777261439
5.3175,0.1109908334615825,-1.166374804822961,0.2881678498871583,-3.1203622562238187
5.32,0.1080823972735197,-1.1603971719977784,0.2803417991332566,-3.1403914722857027
5.3225,0.1051887684604499,-1.154532442144914,0.2724662545225716,-3.159950428009712
5.325,0.1023096502259006,-1.148789214310061,0.2645424180137874,-3.1790239619463088
5.3275,0.0994447260448435,-1.143175972253051,0.256571526131028,-3.1975971267510763
5.33,0.0965936596636863,-1.1377010844478372,0.2485548499638354,-3.215655189184772
5.3325000000000005,0.0937560951002798,-1.1323728040825096,0.2404936951671888,-3.233183630113281
5.335,0.090931656643915,-1.127199269059289,0.2323894019614965,-3.250168144507639
5.3375,0.08811994885532,-1.122188501994519,0.2242433451325873,-3.266594641444046
5.34,0.0853205565666671,-1.1173484102186837,0.2160569340317303,-3.2824492441038267
5.3425,0.0825330448815648,-1.1126867857763882,0.2078316125756121,-3.297718289773477
5.345,0.0797569591750653,-1.1082113054263762,0.1995688592463599,-3.3123883298446186
5.3475,0.0769918250936574,-1.1039295306415142,0.1912701870915183,-3.3264461298140424
5.3500000000000005,0.0742371485552729,-1.0998489076088045,0.1829371437240695,-3.3398786692836726
5.3525,0.0714924157492835,-1.0959767672293792,0.1745713113224248,-3.3526731419605804
5.355,0.0687570931364984,-1.092320325118497,0.1661743066304156,-3.364816955657
5.3575,0.0660306367141388,-1.0888863086749303,0.157747764510827,-3.376298345261611
5.36,0.0633124855558088,-1.0856809837782595,0.149293349528529,-3.3871063187547743
5.3625,0.0606020528402532,-1.0827106517749856,0.1408127719252482,-3.3972298526698936
5.365,0.0578987404298247,-1.0799812234884312,0.1323077617078283,-3.4066586018161567
5.3675,0.0552019389301293,-1.0774982171713288,0.1237800685422859,-3.41538290266296
5.37,0.0525110276900183,-1.0752667585058149,0.1152314617537865,-3.423393773339934
5.3725000000000005,0.0498253748015954,-1.073291580603434,0.1066637303266653,-3.430682913636926
5.375,0.0471443371002135,-1.0715770240051388,0.0980786829044182,-3.437242705004004
5.3775,0.0444672601644721,-1.0701270366812858,0.0894781477896931,-3.4430662105514656
5.38,0.0417934783162238,-1.068945174031641,0.0808639729443106,-3.448147175049824
5.3825,0.0391223146205667,-1.0680345988853752,0.0722380259892399,-3.45248002492982
5.385,0.0364530832732694,-1.067398060635461,0.0636021901069909,-3.45605990275808
5.3875,0.0337851022494471,-1.0670377350837446,0.0549583426588296,-3.458882930903224
5.39,0.0311176740308222,-1.066955367338003,0.0463083883816269,-3.460945977476734
5.3925,0.0284500987479664,-1.0671522366912474,0.03765423626022,-3.462246718210928
5.3950000000000005,0.0257816771522366,-1.0676291371672275,0.0289977943813882,-3.462783668842208
5.3975,0.0231117106157713,-1.068386377520433,0.0203409699338435,-3.4625561851110667
5.4,0.0204395011314885,-1.0694237812360912,0.0116856692082214,-3.4615644627620825
5.4025,0.0177643513130917,-1.0707406865301683,0.0030337975971026,-3.4598095375439226
5.405,0.0150855643950625,-1.0723359463493705,-0.0056127404050119,-3.4572932852093388
5.4075,0.0124024442326685,-1.0742079283711412,-0.014252041201676,-3.454018421515175
5.41,0.0097143006602222,-1.0763545571969515,-0.0228822113255657,-3.449988428591983
5.4125000000000005,0.0070204529203016,-1.0787732980624911,-0.0315013728108416,-3.4452075774797946
5.415,0.0043202195030851,-1.0814610857260605,-0.0401076458296604,-3.4396810550269845
5.4175,0.0016129300837493,-1.084414456048488,-0.0486991697386871,-3.4334147402345967
5.42,-0.0011020741159206,-1.0876295494248085,-0.0572741037094253,-3.426415198355979
5.4225,-0.0038254403275383,-1.0911021107842729,-0.0658306267282422,-3.4186896808967657
5.425,-0.0065578042361085,-1.0948274895903385,-0.0743669375963439,-3.410246125614897
5.4275,-0.0092997899800348,-1.0988006398406782,-0.0828812549297998,-3.401093156520597
5.43,-0.012052010151112,-1.1030161200671706,-0.0913718171595186,-3.3912400838763994
5.4325,-0.0148150657193599,-1.1074680954766525,-0.0998368826621155,-3.3806969005469694
5.4350000000000005,-0.0175895393125205,-1.1121505182407134,-0.1082747412053767,-3.369473972508235
5.4375,-0.0203759995410926,-1.11705697652112,-0.1166837058895287,-3.3575822926455565
