t,x,theta
0.8166666666666668,0.04724241874481,0.0007105423743452
0.8200000000000001,0.0469765274876581,0.0008264871090617
0.8233333333333334,0.0467110255377976,0.0009410078004005
0.8266666666666668,0.0464459235646146,0.0010541158950256
0.8300000000000001,0.0461812320362038,0.0011658229483852
0.8333333333333334,0.0459169612193688,0.0012761406247113
0.8366666666666667,0.0456531211796216,0.0013850806970193
0.8400000000000001,0.0453897217811831,0.0014926550471089
0.8433333333333334,0.0451267727134966,0.0015988755813165
0.8466666666666667,0.0448642861955881,0.0017037455255531
0.8500000000000001,0.044602273734453,0.0018072695082386
0.8533333333333334,0.0443407450166929,0.0019094574210102
0.8566666666666667,0.0440797096014123,0.0020103191175485
0.8600000000000001,0.0438191769202187,0.0021098644135768
0.8633333333333334,0.0435591562772227,0.002208103086862
0.8666666666666667,0.043299656849038,0.0023050448772136
0.8700000000000001,0.043040687684781,0.0024006994864846
0.8733333333333334,0.0427822577060714,0.0024950765785707
0.8766666666666667,0.0425243757070317,0.0025881857794109
0.88,0.0422670503542878,0.0026800366769875
0.8833333333333334,0.0420102901869681,0.0027706388213254
0.8866666666666667,0.0417541036167043,0.002860001724493
0.89,0.0414984989276311,0.0029481348606016
0.8933333333333334,0.0412434842763863,0.0030350476658056
0.8966666666666667,0.0409890676921104,0.0031207495383026
0.9,0.0407352570764472,0.0032052498383331
0.9033333333333334,0.0404820602035434,0.003288557888181
0.9066666666666668,0.0402294847200488,0.0033706829721728
0.91,0.0399775381451161,0.0034516343366786
0.9133333333333334,0.0397262278704011,0.0035314211901113
0.9166666666666669,0.0394755611600625,0.0036100527029269
0.92,0.0392255451507621,0.0036875380076247
0.9233333333333332,0.0389761868516648,0.0037638861987468
0.9266666666666667,0.0387274931444383,0.0038391063328786
0.93,0.0384794707832535,0.0039132074286484
0.9333333333333332,0.0382321263947842,0.0039861984667279
0.9366666666666668,0.0379854664808425,0.0040580883847975
0.94,0.0377394981106655,0.0041288847347917
0.9433333333333334,0.0374942278899719,0.0041985956157749
0.9466666666666668,0.0372496617025767,0.0042672302477732
0.95,0.0370058053461655,0.0043347977761945
0.9533333333333334,0.0367626645322949,0.0044013072718281
0.9566666666666668,0.0365202448863919,0.0044667677308447
0.96,0.0362785519477545,0.0045311880747965
0.9633333333333334,0.0360375911695513,0.0045945771506175
0.9666666666666668,0.0357973679188218,0.0046569437306229
0.97,0.035557887476476,0.0047182965125094
0.9733333333333334,0.0353191550372949,0.0047786441193554
0.9766666666666668,0.03508117570993,0.0048379950996206
0.98,0.0348439545169037,0.0048963579271462
0.9833333333333334,0.0346074963946091,0.0049537410011551
0.9866666666666668,0.0343718061933099,0.0050101526462516
0.99,0.0341368886771408,0.0050656011124213
0.9933333333333334,0.0339027485241071,0.0051200945750316
0.9966666666666668,0.0336693903260848,0.0051736411348312
1.0,0.0334368185888207,0.0052262488179504
1.0033333333333334,0.0332050377319323,0.005277925575901
1.0066666666666668,0.0329740520889078,0.0053286792855762
1.01,0.0327438659071062,0.0053785177492508
1.0133333333333334,0.0325144833477574,0.005427448694581
1.0166666666666668,0.0322859084859617,0.0054754797746046
1.02,0.0320581453106903,0.0055226185677408
1.0233333333333334,0.0318311977247853,0.0055688725777905
1.0266666666666668,0.0316050695449593,0.0056142492339357
1.03,0.0313797645017957,0.0056587558907404
1.0333333333333334,0.0311552862397487,0.0057023998281498
1.0366666666666666,0.0309316383171432,0.0057451882514905
1.04,0.0307088242061748,0.0057871282914708
1.0433333333333334,0.03048684729291,0.0058282270041806
1.0466666666666666,0.0302657108772858,0.005868491371091
1.05,0.0300454181715019,0.0059079283064451
1.0533333333333337,0.0298259713871686,0.0059465487447546
1.0566666666666666,0.0296073726983049,0.0059843629671522
1.06,0.0293896249279759,0.0060213778120825
1.0633333333333337,0.0291727308207666,0.006057600116762
1.0666666666666669,0.0289566930427814,0.0060930367171783
1.07,0.0287415141816442,0.0061276944480905
1.0733333333333337,0.0285271967464985,0.006161580143029
1.0766666666666669,0.0283137431680074,0.0061947006342957
1.08,0.0281011557983536,0.0062270627529639
1.0833333333333337,0.0278894369112392,0.0062586733288783
1.086666666666667,0.027678588701886,0.0062895391906548
1.09,0.0274686132870353,0.0063196671656811
1.0933333333333335,0.0272595127049479,0.0063490640801159
1.096666666666667,0.0270512889154042,0.0063777367588896
1.1,0.0268439437997041,0.0064056920257038
1.1033333333333335,0.0266374791606672,0.0064329367030316
1.106666666666667,0.0264318967226326,0.0064594776121175
1.11,0.0262271981314588,0.0064853215729772
1.1133333333333335,0.0260233849545241,0.0065104754043982
1.1166666666666667,0.0258204586807261,0.0065349459239391
1.12,0.0256184207204822,0.0065587399479299
1.1233333333333333,0.0254172724057291,0.0065818642914722
1.1266666666666667,0.0252170149899233,0.0066043257684387
1.13,0.0250176496480408,0.0066261311914738
1.1333333333333333,0.0248191774765769,0.0066472873719932
1.1366666666666667,0.0246215994935468,0.0066678011201839
1.14,0.0244249166384851,0.0066876792450044
1.143333333333333,0.0242291297724459,0.0067069285541846
1.1466666666666667,0.024034239678003,0.0067255558542257
1.15,0.0238402470592496,0.0067435679504005
1.153333333333333,0.0236471525417986,0.0067609716467529
1.1566666666666667,0.0234549566727823,0.0067777737460986
1.16,0.0232636599208527,0.0067939810500243
1.163333333333333,0.0230732626766718,0.0068096003577567
1.1666666666666667,0.0228837660557389,0.0068246364913077
1.1700000000000002,0.0226951711707128,0.0068390936480921
1.1733333333333331,0.0225074784205228,0.0068529774296412
1.1766666666666667,0.0223206881514081,0.0068662934323654
1.1800000000000002,0.0221348006569185,0.0068790472475548
1.1833333333333331,0.021949816177914,0.0068912444613785
1.1866666666666668,0.0217657349025651,0.0069028906548853
1.1900000000000002,0.0215825569663525,0.0069139914040031
1.1933333333333334,0.0214002824520671,0.0069245522795392
1.1966666666666668,0.0212189113898103,0.0069345788471802
1.2000000000000002,0.0210384437569939,0.0069440766674924
1.2033333333333334,0.0208588794783398,0.0069530512959209
1.2066666666666668,0.0206802184258804,0.0069615082827907
1.2100000000000002,0.0205024604189582,0.0069694531733057
1.2133333333333334,0.0203256052242265,0.0069768915075495
1.2166666666666668,0.0201496525556483,0.0069838288204848
1.22,0.0199746020744974,0.0069902706419537
1.2233333333333334,0.0198004533893577,0.0069962224966779
1.2266666666666668,0.0196272060561236,0.0070016899042582
1.23,0.0194548595779996,0.0070066783791748
1.2333333333333334,0.0192834134055008,0.0070111934307872
1.2366666666666668,0.0191128669364522,0.0070152405633344
1.24,0.0189432195159897,0.0070188252759347
1.2433333333333334,0.018774470436559,0.0070219530625856
1.2466666666666668,0.0186066189379164,0.0070246294121643
1.25,0.0184396642071286,0.007026859808427
1.2533333333333334,0.0182736053785723,0.0070286497300094
1.2566666666666668,0.0181084415339349,0.0070300046504266
1.26,0.0179441717022139,0.007030930038073
1.2633333333333334,0.0177807948597171,0.0070314313562222
1.2666666666666668,0.0176183099300628,0.0070315140630275
1.27,0.0174567157841795,0.0070311836115213
1.2733333333333334,0.017296011240306,0.0070304454496154
1.2766666666666668,0.0171361950639916,0.007029305020101
1.28,0.0169772661713679,0.0070277669841985
1.2833333333333334,0.0168192244109791,0.0070258321577175
1.2866666666666668,0.0166620685565094,0.0070235051683565
1.29,0.0165057971647678,0.0070207913184373
1.2933333333333334,0.0163504087787404,0.007017695819094
1.2966666666666669,0.0161959019275903,0.007014223790273
1.3,0.0160422751266574,0.007010380260733
1.3033333333333337,0.0158895268774589,0.0070061701680451
1.3066666666666666,0.0157376556676887,0.0070015983585928
1.31,0.015586659971218,0.0069966695875718
1.3133333333333337,0.0154365382480949,0.0069913885189902
1.3166666666666669,0.0152872889445443,0.0069857597256683
1.32,0.0151389104929683,0.006979787689239
1.3233333333333337,0.014991401311946,0.0069734768001472
1.3266666666666669,0.0148447598062335,0.0069668313576503
1.33,0.0146989843667638,0.0069598555698182
1.3333333333333337,0.014554073370647,0.0069525535535327
1.336666666666667,0.0144100251811702,0.0069449293344884
1.34,0.0142668381477974,0.0069369868471919
1.3433333333333335,0.0141245106061696,0.0069287299349622
1.346666666666667,0.0139830408781051,0.0069201623499307
1.35,0.0138424272715987,0.0069112877530412
1.3533333333333335,0.0137026680808227,0.0069021097140496
1.356666666666667,0.0135637615861261,0.0068926317115243
1.36,0.0134257060540349,0.006882857132846
1.3633333333333335,0.0132884993877812,0.0068727906062
1.3666666666666667,0.013152138867196,0.0068624388927304
1.37,0.0130166224179602,0.0068518060817015
1.3733333333333335,0.0128819479774183,0.0068408961106892
1.3766666666666667,0.012748113462582,0.0068297128895433
1.38,0.0126151167701307,0.0068182603003887
1.3833333333333335,0.0124829557764109,0.0068065421976242
1.3866666666666667,0.0123516283374367,0.0067945624079237
1.39,0.0122211322888895,0.006782324730235
1.393333333333333,0.0120914654461181,0.0067698329357809
1.3966666666666667,0.0119626256041389,0.0067570907680585
1.4,0.0118346105376354,0.0067441019428393
1.403333333333333,0.0117074180009587,0.0067308701481694
1.4066666666666667,0.0115810457281272,0.0067173990443695
1.41,0.0114554914328269,0.0067036922640345
1.413333333333333,0.0113307528084109,0.0066897534120342
1.4166666666666667,0.0112068275279,0.0066755860655125
1.4200000000000002,0.0110837132439822,0.006661193773888
1.4233333333333331,0.0109614075890129,0.006646580058854
1.4266666666666667,0.0108399081750151,0.0066317484143778
1.4300000000000002,0.010719212593679,0.0066167023067016
1.4333333333333331,0.0105993184163623,0.006601445174342
1.4366666666666668,0.0104802231940901,0.00658598042809
1.4400000000000002,0.0103619244575549,0.0065703114510113
1.4433333333333334,0.0102444197173318,0.0065544415987955
1.4466666666666668,0.0101277070018221,0.0065383750708105
1.4500000000000002,0.0100117841827149,0.0065221158018877
1.4533333333333334,0.0098966485793046,0.0065056668218655
1.4566666666666668,0.0097822975047467,0.0064890311450426
1.4600000000000002,0.0096687282660581,0.0064722117701777
1.4633333333333334,0.0095559381641164,0.0064552116804899
1.4666666666666668,0.0094439244936606,0.0064380338436583
1.4700000000000002,0.0093326845432907,0.0064206812118221
1.4733333333333334,0.0092222155954676,0.0064031567215809
1.4766666666666668,0.0091125149265137,0.0063854632939943
1.4800000000000002,0.009003579806612,0.006367603834582
1.4833333333333334,0.0088954074998071,0.0063495812333242
1.4866666666666668,0.0087879952640044,0.0063313983646608
1.49,0.0086813403509704,0.0063130580874922
1.4933333333333334,0.0085754400063328,0.0062945632451789
1.4966666666666668,0.0084702914695803,0.0062759166655415
1.5,0.0083658919740628,0.0062571211608609
1.5033333333333334,0.0082622387469912,0.0062381795278779
1.5066666666666668,0.0081593290094375,0.0062190945477938
1.51,0.0080571599763349,0.0061998689862699
1.5133333333333334,0.0079557288564776,0.0061805055934276
1.5166666666666668,0.007855032852521,0.0061610071038486
1.52,0.0077550691609814,0.0061413762365746
1.5233333333333334,0.0076558349722363,0.0061216156951078
1.5266666666666668,0.0075573274705245,0.0061017281674101
1.53,0.0074595438339455,0.006081716325904
1.5333333333333334,0.0073624812344602,0.0060615828274719
1.5366666666666668,0.0072661368378905,0.0060413303134564
1.54,0.0071705078039193,0.0060209614096604
1.5433333333333334,0.0070755912860909,0.0060004787263469
1.5466666666666669,0.0069813844318103,0.005979884858239
1.55,0.0068878843823439,0.0059591823845199
1.5533333333333337,0.0067950882728189,0.0059383738688333
1.5566666666666669,0.006702993232224,0.0059174618592828
1.56,0.0066115963834087,0.0058964488884321
1.5633333333333337,0.0065208948430836,0.0058753374733053
1.5666666666666669,0.0064308857218206,0.0058541301153864
1.57,0.0063415661240524,0.00583282930062
1.5733333333333337,0.006252933148073,0.0058114374994103
1.5766666666666669,0.0061649838860375,0.0057899571666221
1.58,0.0060777154239621,0.0057683907415802
1.5833333333333337,0.0059911248417239,0.0057467406480696
1.586666666666667,0.0059052092130614,0.0057250092943354
1.59,0.0058199656055739,0.005703199073083
1.5933333333333335,0.0057353910807219,0.0056813123614779
1.596666666666667,0.0056514826938272,0.0056593515211457
1.6,0.0055682374940725,0.0056373188981722
1.6033333333333335,0.0054856525245015,0.0056152168231034
1.606666666666667,0.0054037248220192,0.0055930476109455
1.61,0.0053224514173916,0.0055708135611649
1.6133333333333335,0.0052418293352458,0.0055485169576879
1.6166666666666667,0.00516185559407,0.0055261600689014
1.62,0.0050825272062135,0.005503745147652
1.6233333333333335,0.0050038411778867,0.0054812744312468
1.6266666666666667,0.0049257945091612,0.005458750141453
1.63,0.0048483841939694,0.0054361744844979
1.6333333333333335,0.0047716074630864,0.0054135477609335
1.6366666666666667,0.0046954616260992,0.0053908691750427
1.64,0.0046199435658456,0.0053681409562182
1.6433333333333335,0.0045450501699449,0.0053453653278537
1.6466666666666667,0.0044707783364316,0.0053225444656462
1.65,0.0043971249737547,0.0052996804975964
1.6533333333333335,0.0043240870007782,0.0052767755040084
1.6566666666666667,0.004251661346781,0.0052538315174896
1.66,0.0041798449514566,0.0052308505229511
1.663333333333333,0.0041086347649135,0.0052078344576075
1.6666666666666667,0.004038027747675,0.0051847852109766
1.6700000000000002,0.0039680208706793,0.0051617046248799
1.6733333333333331,0.0038986111152792,0.0051385944934424
1.6766666666666667,0.0038297954732426,0.0051154565630923
1.6800000000000002,0.003761570946752,0.0050922925325616
1.6833333333333331,0.003693934548405,0.0050691040528856
1.6866666666666668,0.0036268833012137,0.0050458927274032
1.6900000000000002,0.0035604142386054,0.0050226601117565
1.6933333333333334,0.0034945244044219,0.0049994077138913
1.6966666666666668,0.00342921085292,0.0049761369940569
1.7000000000000002,0.0033644706487712,0.004952849364806
1.7033333333333334,0.0033003008670621,0.0049295461909948
1.7066666666666668,0.0032366985932939,0.0049062287897829
1.7100000000000002,0.0031736609233826,0.0048828984306334
1.7133333333333334,0.0031111849636592,0.0048595563353129
1.7166666666666668,0.0030492678308694,0.0048362036778915
1.7200000000000002,0.0029879066521739,0.0048128415847428
1.7233333333333334,0.002927098560408,0.004789471151444
1.7266666666666668,0.0028668402474039,0.0047660950154465
1.7300000000000002,0.0028071284478979,0.0047427155924248
1.7333333333333334,0.0027479601538097,0.004719334371653
1.7366666666666668,0.0026893323648199,0.0046959528187994
1.7400000000000002,0.0026312420883694,0.0046725723759261
1.7433333333333334,0.0025736863396603,0.0046491944614895
1.7466666666666668,0.002516662141655,0.0046258204703401
1.7500000000000002,0.0024601665250768,0.0046024517737225
1.7533333333333334,0.0024041965284099,0.0045790897192753
1.7566666666666668,0.0023487491978988,0.0045557356310313
1.76,0.002293821587549,0.0045323908094173
1.7633333333333334,0.0022394107591267,0.0045090565312544
1.7666666666666668,0.0021855137821588,0.0044857340497576
1.77,0.0021321277339329,0.004462424594536
1.7733333333333334,0.0020792496994973,0.0044391293715931
1.7766666666666668,0.0020268767716609,0.0044158495633261
1.78,0.0019750060509936,0.0043925863285265
1.7833333333333334,0.0019236346458259,0.0043693408023799
1.7866666666666668,0.0018727596722488,0.004346114096466
1.79,0.0018223782541143,0.0043229072987586
1.7933333333333334,0.0017724875230351,0.0042997214736256
1.7966666666666669,0.0017230846183844,0.0042765576618289
1.8,0.0016741666872962,0.0042534168805247
