t,x,x_dot,theta,theta_dot
3.4600000000000004,-0.00033338185605819617,0.0009597037494627602,-0.00014741625058775683,2.881564909874528e-05
3.4633333333333334,-0.00033019099491669895,0.0009541543934002493,-0.00014732062704293056,3.1149995791798096e-05
3.466666666666667,-0.0003270185909704902,0.000948615390968959,-0.00014721735065891835,3.34522633178726e-05
3.47,-0.0003238646266422006,0.0009430873003126513,-0.0001471064596800099,3.5721368514990623e-05
3.4733333333333336,-0.000320729082288014,0.0009375706426442859,-0.00014698799741809745,3.7956355110792396e-05
3.476666666666667,-0.00031761193619766776,0.0009320659022460215,-0.0001468620122526759,4.0156393722536236e-05
3.4800000000000004,-0.000314513164594453,0.0009265735264692154,-0.00014672855763084257,4.2320781857098576e-05
3.4833333333333334,-0.0003114327416352146,0.0009210939257344247,-0.00014658769206729743,4.444894391097367e-05
3.486666666666667,-0.00030837063941034995,0.0009156274735314028,-0.000146439479144343,4.6540431170274714e-05
3.49,-0.00030532682794381124,0.0009101745064191043,-0.00014628398751188429,4.859492181073216e-05
3.4933333333333336,-0.0003023012751931037,0.0009047353240256818,-0.00014612129088742898,5.061222089769483e-05
3.496666666666667,-0.0002992939470492862,0.0008993101890484867,-0.00014595146805608725,5.2592260386129685e-05
3.5000000000000004,-0.0002963048073369713,0.0008938993272540691,-0.00014577460287057187,5.453509912062173e-05
3.5033333333333334,-0.00029333381781432543,0.0008885029274781788,-0.0001455907842511981,5.6440922835373895e-05
3.506666666666667,-0.00029038093817306736,0.0008831211416257621,-0.00014540010618588385,5.831004415420789e-05
3.5100000000000002,-0.00028744612603847074,0.0008777540846709663,-0.0001452026677301495,6.014290259056281e-05
3.5133333333333336,-0.00028452933696936224,0.0008724018346571369,-0.0001449985730071181,6.194006454749611e-05
3.516666666666667,-0.0002816305244581224,0.0008670644326968178,-0.00014478793120751516,6.370222331768332e-05
3.52,-0.0002787496399306853,0.000861741882971753,-0.00014457085658966883,6.543019908341788e-05
3.5233333333333334,-0.00027588663274653787,0.0008564341527328826,-0.00014434746847950973,6.712493891661197e-05
3.526666666666667,-0.0002730414501987215,0.000851141172300348,-0.00014411789127057116,6.878751677879522e-05
3.5300000000000002,-0.0002702140375138309,0.0008458628350634884,-0.0001438822544239888,7.041913352111557e-05
3.5333333333333337,-0.0002674043378520143,0.0008405989974808422,-0.00014364069246850113,7.202111688433912e-05
3.536666666666667,-0.0002646122923069735,0.000835349479080146,-0.000143393345000449,7.359492149884992e-05
3.54,-0.0002618378399059643,0.0008301140624583365,-0.00014314035668377593,7.514212888465012e-05
3.5433333333333334,-0.00025908091760979486,0.0008248924932815469,-0.00014288187725002786,7.666444745136042e-05
3.546666666666667,-0.0002563414603128281,0.0008196844802851112,-0.00014261806149835346,7.816371249821913e-05
3.5500000000000003,-0.0002536194008429803,0.0008144896952735613,-0.00014234906929550388,7.964188621408276e-05
3.5533333333333337,-0.000250914669961721,0.0008093077731206283,-0.00014207506557583282,8.110105767742598e-05
3.556666666666667,-0.00024822719636407355,0.000804138311769242,-0.00014179622034129655,8.254344285634156e-05
3.56,-0.0002455569066786152,0.0007989808722315313,-0.00014151270866145395,8.397138460854015e-05
3.5633333333333335,-0.00024290372546747563,0.0007938349785888226,-0.00014122471067346638,8.538735268135111e-05
3.566666666666667,-0.00024026757522633923,0.0007887001179916423,-0.00014093241158209777,8.679394371172134e-05
3.5700000000000003,-0.00023764837638444358,0.0007835757406597155,-0.0001406360016597147,8.819388122621595e-05
3.5733333333333337,-0.00023504604730457992,0.0007784612598819658,-0.0001403356762462862,8.959001564101823e-05
3.576666666666667,-0.00023246050428309288,0.0007733560520165159,-0.00014003163574938398,9.098532426192957e-05
3.58,-0.00022989166154988123,0.0007682594564906876,-0.00013972408564418218,9.238291128436921e-05
3.5833333333333335,-0.00022733943653711018,0.0007631709144482827,-0.00013941321739934233,9.378550323737665e-05
3.586666666666667,-0.0002248041676589491,0.0007581008093509857,-0.00013909769288498325,9.515592472050231e-05
3.5900000000000003,-0.00022228601374369691,0.0007530543448791005,-0.0001387768124831764,9.647561747910284e-05
3.5933333333333337,-0.00021978485700107462,0.0007480294011922491,-0.00013845087526221135,9.775264175575716e-05
3.5966666666666667,-0.00021730058501737577,0.0007430240521571764,-0.0001381201601073798,9.899436686342954e-05
3.6,-0.0002148330907554651,0.0007380365653477472,-0.00013778492572097558,0.0001002074711854703
3.6033333333333335,-0.00021238227255478058,0.0007330654020449508,-0.0001374454106222946,0.00010139794217561482
3.606666666666667,-0.00020994803413133204,0.0007281092172368977,-0.00013710183314763494,0.00010257107635798412
3.6100000000000003,-0.00020753028457770153,0.0007231668596188206,-0.0001367543914502968,0.00010373147932708483
3.6133333333333337,-0.00020512893836304328,0.0007182373715930744,-0.0001364032635005825,0.00010488306574780906
3.6166666666666667,-0.0002027439153330841,0.0007133199892691367,-0.00013604860708579648,0.00010602905935543436
3.62,-0.00020037514071012194,0.0007084141424636052,-0.00013569055981024528,0.00010717199295562421
3.6233333333333335,-0.00019802254509302807,0.0007035194547002021,-0.00013532923909523754,0.00010831370842442724
3.626666666666667,-0.0001956860644572455,0.0006986357432097705,-0.00013496474217908412,0.0001094553567082777
3.6300000000000003,-0.00019336564015478953,0.0006937630189302761,-0.00013459714611709794,0.00011059739782399545
3.6333333333333337,-0.00019106121891424764,0.0006889014865068064,-0.00013422650778159402,0.00011173960085878583
3.6366666666666667,-0.00018877275284077987,0.000684051544291572,-0.0001338528638618896,0.00011288104397023959
3.64,-0.00018650019941611744,0.0006792137843439033,-0.00013347623086430388,0.00011402011438633346
3.6433333333333335,-0.00018424352149856482,0.0006743889924302552,-0.00013309660511215833,0.00011515450840542929
3.646666666666667,-0.00018200268732299828,0.0006695781480242039,-0.00013271396274577648,0.00011628123139627457
3.6500000000000004,-0.0001797776705008664,0.0006647824243064476,-0.00013232825972248397,0.00011739659779800234
3.6533333333333338,-0.0001775684500201898,0.0006600031881648067,-0.00013193943181660862,0.0001184962311201312
3.6566666666666667,-0.0001753750102455618,0.0006552420001942246,-0.00013154739461948038,0.00011957506394256513
3.66,-0.00017319734091814695,0.0006505006146967648,-0.00013115204353943117,0.00012062733791559408
3.6633333333333336,-0.00017103543715568285,0.0006457809796816146,-0.00013075325380179523,0.0001216466037598931
3.666666666666667,-0.00016888929945247906,0.000641085236865083,-0.00013035088044890876,0.00012262572126652292
3.6700000000000004,-0.00016675893367941734,0.0006364157216706013,-0.00012994475834011022,0.00012355685929692982
3.673333333333334,-0.0001646443510839517,0.0006317749632287226,-0.00012953470215174012,0.0001244314957829456
3.6766666666666667,-0.00016254556829010854,0.0006271656843771231,-0.00012912050637714116,0.00012524041772678755
3.68,-0.00016046255797891708,0.0006225889752261174,-0.0001287021166180347,0.0001259801284084491
3.6833333333333336,-0.00015839489301651034,0.0006180312991070164,-0.0001282808663347972,0.00012669848297217895
3.686666666666667,-0.0001563424189455807,0.0006134895379746341,-0.00012785714204356153,0.000127406868943101
3.6900000000000004,-0.00015430507360633618,0.000608963996376477,-0.00012743100869327712,0.00012810466093288774
3.6933333333333334,-0.00015228279504225165,0.0006044549588870807,-0.00012700252939647433,0.0001287912883598122
3.6966666666666668,-0.00015027552150006783,0.0005999626901080067,-0.00012657176542926407,0.00012946623544874848
3.7,-0.0001482831914297927,0.0005954874346678473,-0.00012613877623133827,0.00013012904123117113
3.7033333333333336,-0.00014630574348470057,0.0005910294172222222,-0.00012570361940596953,0.00013077929954515553
3.706666666666667,-0.00014434311652133236,0.0005865888424537796,-0.0001252663507200113,0.00013141665903537784
3.7100000000000004,-0.0001423952495994955,0.0005821658950721959,-0.00012482702410389769,0.00013204082315311491
3.7133333333333334,-0.00014046208198226426,0.0005777607398141766,-0.00012438569165164383,0.0001326515501562443
3.716666666666667,-0.00013854355313597878,0.0005733735214434536,-0.0001239424036208453,0.00013324865310924457
3.72,-0.00013663960273024647,0.000569004364750789,-0.00012349720843267875,0.00013383199988319471
3.7233333333333336,-0.00013475017063794103,0.0005646533745539728,-0.00012305015267190152,0.00013440151315577458
3.726666666666667,-0.00013287519693520278,0.0005603206356978232,-0.0001226012810868517,0.0001349571704112648
3.7300000000000004,-0.0001310146219014386,0.0005560062130541864,-0.00012215063658944822,0.00013549900394054673
3.7333333333333334,-0.00012916838601932217,0.0005517101515219383,-0.0001216982602551908,0.00013602710084110239
3.736666666666667,-0.00012733642997479302,0.0005474324760269808,-0.00012124419132315982,0.00013654160301701472
3.74,-0.00012551869465705798,0.000543173191522246,-0.00012078846719601661,0.00013704270717896727
3.7433333333333336,-0.00012371512115859018,0.0005389322829876938,-0.00012033112344000321,0.00013753066484424435
3.746666666666667,-0.00012192565077512934,0.0005347097154303127,-0.00011987219378494245,0.00013800578233673106
3.7500000000000004,-0.00012015022500568175,0.0005305054338841192,-0.00011941171012423794,0.00013846842078691317
3.7533333333333334,-0.00011838878555252049,0.0005263193634101588,-0.00011894970251487414,0.00013891899613187723
3.756666666666667,-0.00011664127432118453,0.0005221514090965036,-0.00011848619917741614,0.00013935797911531064
3.7600000000000002,-0.0001149076334204801,0.000518001456058256,-0.00011802122649600994,0.00013978589528750138
3.7633333333333336,-0.00011318780516247977,0.0005138693694375458,-0.00011755480901838234,0.00014020332500533827
3.766666666666667,-0.0001114817320625226,0.0005097549944035314,-0.00011708696945584084,0.00014061090343231084
3.7700000000000005,-0.0001097893568392144,0.0005056581561523996,-0.0001166177286832738,0.00014100932053850935
3.7733333333333334,-0.00010811062241442758,0.0005015786599073659,-0.00011614710573915037,0.00014139932110062483
3.776666666666667,-0.00010644541125743822,0.000497515299410148,-0.00011567534721599492,0.00014178560098219422
3.7800000000000002,-0.00010479351415016522,0.000493465751996292,-0.00011520304924693166,0.00014217751505936214
3.7833333333333337,-0.00010315489701759671,0.0004894309449661299,-0.0001147301487064561,0.00014257192366712388
3.786666666666667,-0.0001015295337977525,0.0004854119183133331,-0.00011425655157527985,0.00014296522648393794
3.79,-9.991739589800169e-05,0.00048140964073356324,-0.000113782172707012,0.00014335407708674418
3.7933333333333334,-9.83184521950619e-05,0.0004774250096244705,-0.00011330693582815904,0.00014373538295096408
3.796666666666667,-9.67326690350005e-05,0.0004734588510856966,-0.00011283077353812506,0.0001441063054505003
3.8000000000000003,-9.516001023323382e-05,0.0004695119199188726,-0.00011235362730921164,0.00014446425985773707
3.8033333333333337,-9.360043707452729e-05,0.0004655848996276197,-0.00011187544748661782,0.00014480691534353996
3.806666666666667,-9.205390831299549e-05,0.00046167840241754897,-0.00011139619328844015,0.000145132194977256
3.81,-9.052038017210234e-05,0.0004577929691962619,-0.0001109158328056727,0.00014543827572671364
3.8133333333333335,-8.899980634466029e-05,0.0004539290695733487,-0.00011043434300220687,0.00014572358845822277
3.816666666666667,-8.74921379928315e-05,0.0004500871018603907,-0.00010995170971483176,0.00014598681793657467
3.8200000000000003,-8.59973237481271e-05,0.00044626739307095895,-0.00010946792765323387,0.00014622690282504203
3.8233333333333337,-8.451530971140734e-05,0.00044247019892061445,-0.0001089830003999972,0.000146443035685379
3.826666666666667,-8.304603945288161e-05,0.0004386957038269081,-0.00010849694041060323,0.0001466346629778211
3.83,-8.158945401210862e-05,0.00043494402090938137,-0.00010800976901343103,0.00014680148506108535
3.8333333333333335,-8.014549189799564e-05,0.0004312151919895641,-0.00010752151640975695,0.00014694345619237014
3.836666666666667,-7.871408908879966e-05,0.0004275091875909776,-0.000107032221673755,0.00014706078452735526
3.8400000000000003,-7.729517903212656e-05,0.0004238259069391328,-0.00010654193275249667,0.00014715393212020195
3.8433333333333337,-7.588869264493146e-05,0.0004201651779615305,-0.0001060507064659509,0.00014722361492355287
3.846666666666667,-7.449455831351851e-05,0.00041652675728766147,-0.00010555860850698415,0.00014727080278853212
3.85,-7.311270189354124e-05,0.0004129103302490069,-0.0001050657134413604,0.00014729671946474515
3.8533333333333335,-7.174304671000173e-05,0.0004093155108790366,-0.000104572104707741,0.00014730284260027894
3.856666666666667,-7.03855135572518e-05,0.0004057418419132118,-0.00010407787461768489,0.0001472909037417018
3.8600000000000003,-6.904002069899211e-05,0.00040218879478898315,-0.0001035831243556485,0.00014726288833406345
3.8633333333333337,-6.770648386827259e-05,0.0003986557696457913,-0.00010308796397898577,0.00014722103572089516
3.8666666666666667,-6.638481626749238e-05,0.00039514209532506736,-0.00010259251241794812,0.0001471678391442095
3.87,-6.507492856839928e-05,0.00039164702937023103,-0.00010209689747568435,0.00014710604574450048
3.8733333333333335,-6.377672891209071e-05,0.00038816975802669334,-0.0001016012558282409,0.00014703865656074354
3.876666666666667,-6.249012290901313e-05,0.00038470939624185476,-0.00010110573302456164,0.00014696892653039557
3.8800000000000003,-6.121501363896202e-05,0.00038126498766510603,-0.00010061048348648796,0.00014690036448939485
3.8833333333333337,-5.995130165108208e-05,0.00037783550464782746,-0.00010011567050875872,0.0001468367331721611
3.8866666666666667,-5.869888496386726e-05,0.0003744198482433901,-9.962146625901031e-05,0.00014678204921159544
3.89,-5.74576590651602e-05,0.0003710168482071534,-9.91280517777765e-05,0.00014674058313908045
3.8933333333333335,-5.622751691215313e-05,0.00036762526299646836,-9.863561697848865e-05,0.00014671685938448005
3.896666666666667,-5.500834893138726e-05,0.0003642437797706752,-9.814436064747563e-05,0.00014671565627613967
3.9000000000000004,-5.380004319201459e-05,0.0003608710202865917,-9.765448983918757e-05,0.00014674198521204593
3.9033333333333338,-5.2602941913825605e-05,0.000357520906011335,-9.716462377317513e-05,0.00014674674472643913
3.9066666666666667,-5.1417334190149884e-05,0.00035420492427537217,-9.667355718530031e-05,0.00014668920423192047
3.91,-5.024308200643615e-05,0.00035091990462523946,-9.618157380432859e-05,0.00014658037259393704
3.9133333333333336,-4.908005242642011e-05,0.00034766288147292215,-9.568894028228397e-05,0.00014643054498172958
3.916666666666667,-4.7928117592123816e-05,0.00034443109409585266,-9.51959061944488e-05,0.00014624930286833245
3.9200000000000004,-4.67871547238558e-05,0.00034122198663691096,-9.470270403936378e-05,0.00014604551403057353
3.923333333333334,-4.565704612021113e-05,0.00033803320810442465,-9.420954923882805e-05,0.00014582733254907442
3.9266666666666667,-4.4537679158071494e-05,0.00033486261237216947,-9.371664013789912e-05,0.00014560219880825018
3.93,-4.342894629260465e-05,0.0003317082581793673,-9.32241580048927e-05,0.00014537683949630953
3.9333333333333336,-4.233074505726531e-05,0.00032856840913068913,-9.27322670313831e-05,0.00014515726760525478
